label,layer,alpha,js_to_base,js_to_dpo,baseline_js,closure,version,init
sexual_explicit_2,14,0.0,0.0,0.035260261967778206,0.035260261967778206,0.0,v2.6,avg_init
sexual_explicit_2,14,0.05,1.8073146748065483e-05,0.03453180193901062,0.035260261967778206,0.020659518339179457,v2.6,avg_init
sexual_explicit_2,14,0.1,5.889041131013073e-05,0.03377341665327549,0.035260261967778206,0.04216773306623292,v2.6,avg_init
sexual_explicit_2,14,0.2,0.00024808647867757827,0.03244008496403694,0.035260261967778206,0.07998173712714952,v2.6,avg_init
sexual_explicit_2,14,0.3,0.0005800043581984937,0.031178790144622326,0.035260261967778206,0.11575273680285304,v2.6,avg_init
sexual_explicit_2,14,0.5,0.001713481091428548,0.029097335413098335,0.035260261967778206,0.17478391284533626,v2.6,avg_init
sexual_explicit_2,14,1.0,0.00867840787395835,0.025326677598059177,0.035260261967778206,0.28172179715501294,v2.6,avg_init
sexual_explicit_3,14,-0.3,0.00039171797106973827,0.019641167484223843,0.0186198428273201,-0.0548514112807224,v2.6,avg_init
sexual_explicit_3,14,-0.1,4.712826194008812e-05,0.01908359583467245,0.0186198428273201,-0.024906386786031683,v2.6,avg_init
sexual_explicit_3,14,0.0,0.0,0.0186198428273201,0.0186198428273201,0.0,v2.6,avg_init
sexual_explicit_3,14,0.05,8.3601998994709e-06,0.018717599101364613,0.0186198428273201,-0.005250112740000152,v2.6,avg_init
sexual_explicit_3,14,0.1,3.1035968277137727e-05,0.01871535275131464,0.0186198428273201,-0.0051294699359332695,v2.6,avg_init
sexual_explicit_3,14,0.2,0.00013026173110119998,0.0184662863612175,0.0186198428273201,0.008246926009348116,v2.6,avg_init
sexual_explicit_3,14,0.3,0.0002802913368213922,0.018685556948184967,0.0186198428273201,-0.003529252178672993,v2.6,avg_init
sexual_explicit_3,14,0.5,0.0007812670955900103,0.018929405137896538,0.0186198428273201,-0.01662539869145573,v2.6,avg_init
sexual_explicit_3,14,1.0,0.0029835577588528395,0.020846270956099033,0.0186198428273201,-0.11957287445585693,v2.6,avg_init
sexual_explicit_4,14,-0.3,0.0003751608310267329,0.02502038422971964,0.023343480192124844,-0.07183607687428353,v2.6,avg_init
sexual_explicit_4,14,-0.1,3.815002128249034e-05,0.023788953199982643,0.023343480192124844,-0.019083401626124468,v2.6,avg_init
sexual_explicit_4,14,0.0,0.0,0.023343480192124844,0.023343480192124844,0.0,v2.6,avg_init
sexual_explicit_4,14,0.05,1.1367357728886418e-05,0.02316365670412779,0.023343480192124844,0.007703370984833714,v2.6,avg_init
sexual_explicit_4,14,0.1,4.0695063944440335e-05,0.02303561568260193,0.023343480192124844,0.01318845806148374,v2.6,avg_init
sexual_explicit_4,14,0.2,0.00015237832121783867,0.02286407072097063,0.023343480192124844,0.020537189279769285,v2.6,avg_init
