step,family,raw_individual,raw_institution,raw_neutral,raw_inj0.002,raw_inj0.005,raw_inj0.01,raw_inj0.02,raw_inj0.05,raw_inj0.1,raw_inj0.2,unit_individual,unit_institution,unit_neutral,unit_inj0.002,unit_inj0.005,unit_inj0.01,unit_inj0.02,unit_inj0.05,unit_inj0.1,unit_inj0.2
ego->superego,ct-llm,-0.012346428853347418,-0.010357650498951553,0.00031400793346049243,-0.011975495236522193,-0.011419094811284357,-0.010491760769221287,-0.008637092685095155,-0.003073088432716761,0.006200251987913901,0.024746932829175217,-0.4412712342242196,-0.28020268313352775,0.010088939463770992,-0.4337085890426151,-0.42074037285015153,-0.39428906707921,-0.32372890036942903,-0.10317097519526841,0.04513517687521764,0.17440622847055856
ego->superego,map-neo,0.005219524619243723,0.02646935395393557,-0.0002568644257503279,0.005658789879502301,0.006317687769890176,0.007415850920536623,0.009612177221829516,0.016201156125708212,0.02718278763217269,0.04914605064510164,-0.029228906293162927,0.2722167816340167,-0.0035498020679514165,-0.02681923512740513,-0.022855367046265607,-0.01445250099906665,0.030206529093946975,0.15432554942711255,0.21352557703789532,0.31720502312496096
ego->superego,minicpm,0.0026003716175509593,-0.0019239850746594104,8.268480049537381e-05,0.0029587189752596464,0.003496240011822674,0.004392108406094389,0.0061838451946378175,0.011559055560268103,0.020517739502985254,0.038435107388419536,0.10144090789735329,-0.03332380318656621,0.005790505989128681,0.11318820273587814,0.12693638496464385,0.1446145154726669,0.17167966986596228,0.23964821037757475,0.4143923834605709,0.46475172853397667
ego->superego,olmo,0.024298561098187555,0.004469213023286471,0.0011453873765845941,0.024465669716223316,0.02471633264327697,0.02513410418836637,0.025969647278545185,0.028476276549081622,0.0326539919999757,0.04100942290176385,0.19461343855432148,0.0973645404796934,0.01696611908065837,0.19543955937124477,0.19670387687822646,0.19888821433100312,0.20362311089725352,0.22258288252116595,0.2702890324862086,0.3103141811149277
ego->superego,olmo-32b,0.012756810791966248,0.009868087740020952,-0.0006166215337947331,0.012924199542295138,0.013175282667788479,0.013593754543610706,0.014430698295255165,0.016941529550188548,0.021126248308410853,0.029495685824855455,0.13108533481672877,0.08733173685135624,-0.005687063242073766,0.13359949850836794,0.13737131500589927,0.14364858601308192,0.1561023448472604,0.19180912150455498,0.24481812283937213,0.32339972183171145
ego->superego,olmo-hybrid,0.006580764712817485,0.004477962182921604,-0.0002647463440562818,0.006728352162883673,0.006949733337982954,0.007318701963148422,0.008056639213479358,0.010270450964472166,0.013960137216126852,0.021339509719436208,0.14104612648070197,0.1720159470492445,-0.0011638815527604434,0.144413965408171,0.14937816589406783,0.15742715548473452,0.17275406033359134,0.21415269353238178,0.276308236959289,0.35478905162339824
ego->superego,olmo-think,0.0071380829019183955,0.003757904747898081,0.0011289104565539512,0.007268729248036183,0.007464698767212864,0.007791314632507332,0.008444546363096269,0.010404241554863079,0.013670400207807765,0.020202717513697132,0.21441392541676543,0.1494690965982404,0.044865943240539455,0.21895152372550694,0.22548134389990263,0.2357009520312948,0.25411181319312554,0.29879266659337983,0.3516718711908222,0.39091488506339567
ego->superego,olmo-tiny,0.012444139590270298,0.028754922565794625,0.0018518146778301837,0.012848637489615643,0.013455384338633658,0.01446662908699702,0.016489118583723743,0.02255658707390391,0.03266903455753751,0.05289392952480471,0.1693199313663851,0.4038082282524679,0.03240164710729367,0.176621707534091,0.18764903942081523,0.20616023546852336,0.24317799510978574,0.3423810534379093,0.4355762751930765,0.5035744014668574
ego->superego,olmoe,0.01030847253230483,0.0190470466337266,0.0015204782658158028,0.010801610247103202,0.011541316819300764,0.012774161106296691,0.015239849680288553,0.022636915402264136,0.03496535827222344,0.05962224401214206,0.13003425766434282,0.27656017837525276,0.021941798823569354,0.13729806877556097,0.14799163440541926,0.1652047918765336,0.1971160315319139,0.2753289714905234,0.3757296158442227,0.5203582800330825
ego->superego,pythia,-0.0051259998157285455,-0.002811032161004186,4.035126103450116e-05,-0.004899952771301123,-0.00456088220465999,-0.003995764593591435,-0.0028655293714543255,0.0005251762949570015,0.006176352405642548,0.017478704627013637,-0.21124199801319524,-0.10764823464541486,0.0005929370062952201,-0.19992224989437005,-0.18209489209213334,-0.15119514674007314,-0.09576850130334148,-0.0008040280516605538,0.10288188626237042,0.21133838877038114
ego->superego,redpajama,0.07951333140778251,0.022439178994171805,-0.0027882360252168784,0.0799626674968937,0.08063667163056047,0.08176001185333842,0.08400669229889436,0.09074673363556214,0.10198013586334172,0.12444694031890091,0.09994242044131674,0.013696434749127845,-0.0034159991742788026,0.10029143523253738,0.10083034698638638,0.10177134449265246,0.10382653709378142,0.11167787800724911,0.13372719653568646,0.2707250893832186
ego->superego,stablelm,0.08636284390203981,0.11585375886930732,0.0010135735508148922,0.08681513897199962,0.08749358157693932,0.08862431925183883,0.09088579460163786,0.09767022065103492,0.10897759740003,0.1315923508980202,0.4710627747826537,0.3736288159074083,0.005690555295508724,0.47114033218279344,0.47123721150073733,0.4713514136082415,0.47143066830789376,0.47091758867280425,0.46943275911953336,0.46951885366130525
ego->superego,tulu,0.0019136188656327466,0.04562931701938825,0.0012474004901821707,0.0023598932295926544,0.0030293047755325154,0.004144990685432293,0.006376362505231839,0.013070477964630489,0.02422733706362823,0.046541055261623714,-0.03392658435362413,0.4071441062936387,0.015232286820287051,-0.02766975339908137,-0.017999926392647525,-0.0011259260738732495,0.03538587037034206,0.16137895580738346,0.3521148115085426,0.5006082907812592
ego->superego,tulu-no-safety,0.0061483531557890644,0.07656281713634787,0.0014450757039586339,0.006532305084166432,0.00710823297673249,0.008068112797675919,0.00998787243956278,0.01574715136522337,0.02534594957465769,0.0445435459935263,0.15599839993764164,0.45794477140211926,0.01495100915918137,0.16258219023327244,0.17218625066880874,0.18750436649625865,0.21577218732473288,0.28496981822959216,0.36216180009170046,0.42576999928462006
ego->superego,zephyr,-0.012512895780136512,0.0025724923057735207,0.0003571629653208485,-0.012148887495399356,-0.011602875068293618,-0.010692854356450732,-0.008872812932764958,-0.0034126886617076406,0.005687518456721225,0.023887932693578962,-0.08739019050818493,0.14415960423766902,0.0051302080419583646,-0.08133178997508207,-0.07108697968702969,-0.05180866638709356,-0.015168001573271252,0.045001575199475834,0.12692114940294327,0.23080969088320766
