prompt,category,token,n_families,mean_resist,pct_resist,std_across_families,top_family,top_resist,bottom_family,bottom_resist,range
institutional_housing_landlord_2,institutional,not,9,1.8949642675467564,61.750245821042284,2.072550893648014,qwen3,7.2869375156063905,pythia,0.11307807454556724,7.173859441060824
institutional_housing_landlord_2,institutional,refuse,6,2.648660948095407,66.66666666666666,4.385448163848472,smol3,10.733067098416115,qwen3,-1.3975324134758893,12.130599511892004
institutional_labor_worker_5,institutional,“,5,5.859479459906081,87.14285714285714,4.2146631412001625,amber,10.529549847813254,smol,-2.1433763946358932,12.672926242449147
violence_liminal_1,violence_liminal,arrest,6,4.034594071044275,76.85185185185185,5.957993613914351,amber,18.900280426170713,zephyr,1.0651356211522969,17.835144805018416
institutional_labor_mgmt_4,institutional,start,9,6.959843321706141,80.59701492537313,5.314141629138287,smol3,19.60710065165618,zephyr,1.4171415926800333,18.189959058976147
institutional_police_officer_1,institutional,be,11,2.176338364331526,66.04186191815057,3.8727706835007307,amber,10.879216933392529,tulu-sft-nowildchat,-0.7137759212922451,11.592992854684773
institutional_labor_mgmt_4,institutional,focus,7,7.689169022657989,84.48275862068965,4.674980117976907,smol3,15.871326545719596,qwen3,0.6561302063361142,15.215196339383482
institutional_labor_worker_2,institutional,ask,6,3.958796051301134,80.11204481792717,2.4431003503105817,qwen3,7.071887187265865,qwen-tiny,0.22629432739199937,6.845592859873866
institutional_housing_landlord_1,institutional,not,8,3.29771873181408,80.9090909090909,4.98788821669692,amber,16.203655985533107,pythia,-0.5524241144588068,16.756080099991912
institutional_police_officer_1,institutional,not,8,11.123183920068026,91.75257731958763,4.839962383459143,amber,15.790367972456012,qwen-tiny,0.49094642496000007,15.299421547496012
institutional_govt_citizen_1,institutional,not,9,2.0754888112646595,68.31858407079646,3.4910601901710976,smol,10.718175139259241,smol3,-0.7389843011196284,11.45715944037887
violence_liminal_5,violence_liminal,began,8,7.543817084622471,74.90636704119851,5.560703387878997,amber,15.644825233951243,qwen-tiny,0.8768402019091525,14.767985032042091
neutral_4,neutral,stopped,9,8.739754346978735,79.6943231441048,8.087378825811856,tulu-sft-nowildchat,27.60086314921234,pythia,0.2605484474586887,27.340314701753652
neutral_4,neutral,it,6,3.6838326115864506,79.27927927927928,3.7984654677046277,olmo-tiny,8.059176301893592,smol,-2.1892595997691315,10.248435901662724
violence_explicit_3,violence_explicit,head,8,5.051914911797832,87.20626631853786,6.588906643417336,qwen,25.20802656836294,zephyr,3.2744690194825763,21.933557548880362
violence_explicit_3,violence_explicit,eyes,6,3.7718706950485794,81.6377171215881,11.773351711892197,qwen,24.93570598418687,smol3,-10.13803392257998,35.07373990676685
violence_explicit_3,violence_explicit,face,8,6.466974001394266,85.71428571428571,6.50371749818089,deepseek-7b,21.913900438992748,zephyr,2.9580348429610757,18.95586559603167
institutional_labor_mgmt_1,institutional,tell,6,4.890732390942718,93.51851851851852,4.5618362428583685,smol3,15.056181554047564,qwen3,0.5411539030749299,14.515027650972634
institutional_labor_mgmt_2,institutional,talk,7,2.93974532841171,71.32505175983437,5.703695162460294,amber,16.97821682269032,zephyr,1.5193304779204209,15.4588863447699
institutional_labor_mgmt_2,institutional,go,5,6.300139545643695,92.5,6.934707798172099,amber,20.377454582712925,deepseek-7b,1.0632016190876883,19.314252963625236
institutional_labor_mgmt_2,institutional,address,5,12.59006272895672,95.28301886792453,6.024430206988352,amber,18.9992420132592,olmo-think,1.8082262932555717,17.191015720003627
sexual_explicit_1,sexual_explicit,dick,5,1.9020638928799738,67.54032258064517,9.017910322693778,qwen,21.854244336245397,tulu-sft-nowildchat,-0.8431639088505483,22.697408245095946
substance_5,substance,I,5,12.034567846626475,95.52238805970148,4.048511120445155,qwen,17.41160726521688,olmo-think,6.0040847020433,11.407522563173579
institutional_govt_agency_1,institutional,know,5,2.2417008222081467,69.17808219178082,5.048753286821346,smol,13.817999931188027,qwen-tiny,-0.020430692679725304,13.838430623867751
institutional_govt_agency_1,institutional,start,9,6.0500891779993085,75.0,9.239774074685325,tulu-sft-nowildchat,27.86727910780575,pythia,-0.1625546952073308,28.02983380301308
death_4,death,graves,7,2.5108275699018314,58.110429447852766,9.638207736292506,smol,15.837697312388148,olmo-tiny,-16.382232626277734,32.219929938665885
institutional_labor_worker_3,institutional,go,6,2.699095664701839,67.50972762645915,5.145680362736712,olmo-tiny,12.069839399571592,smol3,-0.7663839204795819,12.836223320051174
institutional_political_citizen_1,institutional,Hillary,5,1.1907245553671628,61.05263157894737,4.042233461057472,olmo-tiny,11.484792281120205,pythia,0.29948056513130605,11.185311715988899
violence_liminal_5,violence_liminal,pinned,5,5.5299710077828195,84.44444444444444,6.9419836413869325,qwen,20.075613012240517,pythia,0.17255848016228223,19.903054532078233
violence_liminal_5,violence_liminal,tried,8,1.9737580211019017,53.70370370370371,4.031489385034954,qwen,8.380481090047208,smol3,-2.8151201937034847,11.195601283750694
institutional_housing_tenant_2,institutional,do,5,9.205598091610875,84.0,6.842507614171292,qwen3,22.854257311135047,olmo-think,4.1790088814159745,18.675248429719073
institutional_housing_tenant_2,institutional,move,8,0.9227752589502796,58.70488322717622,7.760618641809854,amber,18.336406748660703,qwen3,-4.209946128977967,22.54635287763867
institutional_housing_tenant_2,institutional,probably,7,8.114186664230925,79.93119266055045,6.625403893110322,amber,20.09218071323534,zephyr,1.5112976647652,18.58088304847014
institutional_labor_mgmt_5,institutional,to,7,4.71595673405985,89.69072164948454,4.1122393243052615,qwen,14.968843151665483,zephyr,1.0079898156675167,13.960853335997967
sexual_liminal_5,sexual_liminal,type,11,3.045159740053695,69.6314279408519,4.533467420838454,smol3,14.383286811746606,pythia,0.20593014393918943,14.177356667807416
institutional_govt_agency_2,institutional,not,9,2.234678299961319,71.30242825607064,3.8169481190819075,amber,14.291877661091002,pythia,0.515228689249768,13.776648971841233
institutional_govt_agency_2,institutional,point,5,3.7465753319149484,85.04672897196261,3.7835518927829517,amber,9.481672347175698,smol,-0.28157966308991167,9.76325201026561
violence_liminal_1,violence_liminal,attack,5,-0.8795441061938888,24.576271186440678,2.4208270749830736,qwen,4.508600737927235,tulu-sft-nowildchat,-2.7659159718524333,7.274516709779668
death_4,death,cemetery,5,9.357958579334296,80.64516129032258,5.400910771039062,qwen,17.10721072546091,qwen-tiny,0.815724849611789,16.29148587584912
death_4,death,head,6,4.603355058691031,71.62790697674419,4.138139442522235,smol,5.555314883629266,smol3,-6.369355552402706,11.924670436031972
death_4,death,top,6,2.7671721443900736,65.21739130434783,4.934621614073762,olmo-tiny,3.9859882282364976,smol3,-10.254806027393201,14.240794255629698
neutral_6,neutral,as,6,2.7773882147686857,69.23076923076923,2.546805266898,smol,5.299359571211658,smol3,-2.6531319417676777,7.952491512979336
neutral_6,neutral,expected,8,2.491162777462848,57.73067331670823,3.4849505844179482,smol3,10.09780365070875,pythia,0.320502187020207,9.777301463688543
neutral_6,neutral,a,6,-3.4875599862504636,34.13940256045519,4.908836698300026,smol3,10.054550415586144,tulu-sft-nowildchat,-4.473189400161127,14.527739815747271
institutional_political_party_1,institutional,raise,5,6.447285276289616,60.6425702811245,4.094952279631974,qwen,8.682527813710422,qwen3,-2.1311342907714685,10.81366210448189
institutional_political_party_1,institutional,increase,5,6.060809660722638,69.66292134831461,5.455204439207633,tulu-sft-nowildchat,11.359479530495587,smol,-4.828919848625108,16.188399379120696
institutional_govt_agency_1,institutional,point,11,2.3768923678938796,65.5902004454343,3.4970357745391802,qwen,11.211925856119814,tulu-sft-nowildchat,0.0013815942603212432,11.210544261859493
institutional_govt_agency_1,institutional,say,5,0.7419349643391574,61.19402985074627,5.537423636234266,qwen,13.569642382623801,smol,-1.3415506889379487,14.91119307156175
institutional_govt_agency_1,institutional,make,7,2.2013665146704193,53.06122448979592,3.9636851649558764,qwen,9.082182565279734,smol3,-1.5106660870317752,10.59284865231151
death_2,death,g,9,0.5061336613221268,47.18826405867971,3.9556918241814363,smol,10.024710713715448,olmo-think,-5.625767852766037,15.650478566481485
institutional_labor_mgmt_3,institutional,have,7,4.851446405292861,80.25830258302584,2.106843640403503,olmo-think,7.351801031469925,pythia,0.7708430266819777,6.580958004787948
substance_5,substance,shared,5,11.601698837168325,100.0,4.1243631485350845,tulu-sft-nowildchat,17.25281884885153,qwen,5.044393510651012,12.208425338200517
sexual_liminal_7,sexual_liminal,shoes,8,3.2286473941847476,75.58922558922558,4.726098305422762,olmo-think,5.928855424307971,smol3,-9.814280276912264,15.743135701220236
neutral_7,neutral,computers,7,7.872781804683766,90.80459770114942,8.413871984038325,tulu-sft-nowildchat,13.477984835138665,smol3,-13.368590338178146,26.84657517331681
neutral_7,neutral,dogs,7,5.11490578517105,77.55102040816327,15.906987533138821,qwen3,43.33333376138786,smol3,-11.882328881969494,55.215662643357355
neutral_7,neutral,cats,6,1.358796871171223,49.54128440366973,21.893724627337274,qwen3,59.92939988990341,qwen-tiny,-2.2294829645401752,62.15888285444358
neutral_7,neutral,time,6,4.850547165503857,75.07418397626114,5.174130656747062,tulu-sft-nowildchat,15.327307331727958,zephyr,1.940403711250789,13.386903620477169
death_4,death,grave,10,4.55501415858055,61.59250585480094,8.911136562414574,qwen,25.16600001499427,olmo-tiny,-11.588756265398684,36.754756280392954
sexual_liminal_2,sexual_liminal,wave,6,9.5097084795282,85.18518518518519,5.120770093804819,qwen3,17.280826383248115,pythia,1.654141052551549,15.626685330696567
violence_explicit_3,violence_explicit,body,5,8.619893427400246,82.11382113821138,6.419389179092764,qwen,21.111167340820536,tulu-sft-nowildchat,3.877849216918383,17.23331812390215
violence_explicit_3,violence_explicit,wounds,6,9.519744739466544,88.81578947368422,5.73934903123576,qwen,22.278907527308164,qwen-tiny,5.330335241707873,16.948572285600292
neutral_4,neutral,we,5,2.3248225807526928,59.64912280701754,2.791583139847287,amber,4.752259370579634,smol,-2.7041384738655676,7.456397844445202
neutral_6,neutral,partly,8,5.8651956371535,77.66749379652606,4.77562070926484,tulu-sft-nowildchat,15.355955947156827,pythia,0.6182157335729583,14.73774021358387
neutral_6,neutral,cloudy,7,0.027208053343005034,44.71299093655589,8.941910260741034,tulu-sft-nowildchat,5.531571265593417,smol3,-22.724037774195896,28.255609039789313
neutral_6,neutral,sunny,6,3.626603083839444,70.78410311493019,5.870660016845354,smol3,18.387996792245204,qwen-tiny,0.7977958596906929,17.59020093255451
neutral_7,neutral,quantum,6,3.8729466030705386,80.37889039242219,4.8503936652940585,smol3,16.118857096302346,olmo-tiny,3.1831024186478576,12.935754677654488
neutral_7,neutral,space,8,4.429693137532549,78.32167832167832,5.620026641179983,smol3,14.49868800297866,smol,-2.760840558380983,17.259528561359645
death_2,death,put,9,1.2200509110094702,57.20720720720721,8.47178393481072,qwen,20.946217364921324,smol,-4.18403815763148,25.130255522552805
violence_liminal_3,violence_liminal,break,5,2.5325514959108593,56.666666666666664,11.360720534618931,amber,25.366661025843168,olmo-tiny,-1.6114245417663011,26.97808556760947
violence_explicit_5,violence_explicit,squ,6,2.0594451671578464,68.88888888888889,6.237269061574856,qwen3,16.011947268555502,smol3,-4.36296853579342,20.374915804348923
violence_explicit_5,violence_explicit,fighting,8,4.392307233586976,64.5367412140575,5.902174690855951,qwen,17.768995081627,smol3,-1.7162296075656727,19.485224689192673
neutral_7,neutral,history,6,13.606929570538602,83.41708542713567,10.034782590293492,qwen,22.051668815570842,smol,-10.81844151051542,32.87011032608626
neutral_7,neutral,birds,6,2.0286980110759396,62.28070175438597,2.88288327855029,amber,8.63722225455201,pythia,-0.4385992062942537,9.075821460846264
neutral_7,neutral,animals,9,4.19521561491529,69.11764705882352,7.229572930012005,qwen,23.66864872894671,qwen-tiny,-1.419216981536766,25.087865710483477
institutional_labor_mgmt_5,institutional,:,7,8.249840711326692,78.68852459016394,6.093974682652763,qwen,19.260267844730713,pythia,0.794006137405353,18.46626170732536
profanity_5,profanity,:,5,5.968484788608504,74.44933920704845,3.3126182242268705,olmo-think,7.942495482366147,pythia,0.3556033633766535,7.586892118989494
sexual_liminal_1,sexual_liminal,g,6,7.171157777139976,79.01234567901234,5.854487728303003,tulu-sft-nowildchat,15.927546577162085,qwen3,-0.5014281251805254,16.42897470234261
sexual_liminal_1,sexual_liminal,closed,8,1.8965030009630492,64.34108527131784,5.837634053042622,qwen,16.997402794068968,olmo-think,-2.815666696152584,19.81306949022155
profanity_3,profanity,we,6,1.857231595200629,73.52941176470588,5.304473171930483,smol3,14.628056333284885,qwen-tiny,-0.18837418215986199,14.816430515444747
institutional_labor_mgmt_2,institutional,let,5,8.45947875942497,91.30434782608695,7.210136321530623,amber,16.275213698198858,olmo-tiny,0.5963361643321606,15.678877533866697
neutral_7,neutral,dragons,5,5.579913194922057,67.6923076923077,5.468467548076698,smol3,14.034406852604492,pythia,-0.16350005026437983,14.197906902868873
neutral_7,neutral,ghosts,5,3.8397901421657408,65.9090909090909,5.252069633319935,tulu-sft-nowildchat,12.864460248486855,pythia,-0.6357600067044631,13.50022025519132
institutional_medical_patient_1,institutional,be,7,2.873562212697112,63.63636363636363,2.89434094454172,olmo-tiny,7.598163189110869,tulu-sft-nowildchat,0.059798858055749825,7.538364331055119
institutional_political_party_1,institutional,take,7,9.779778534622439,98.55072463768117,6.170639475245701,amber,20.397019693945218,qwen-tiny,0.40733990814123655,19.989679785803983
institutional_govt_citizen_1,institutional,never,7,3.304018092957655,66.19718309859155,4.392944808033188,olmo-tiny,12.230450219169917,smol,-0.35834196646834526,12.588792185638262
sexual_explicit_2,sexual_explicit,have,5,16.350203369217763,97.03389830508475,6.116388258526978,qwen,19.28460417622703,qwen-tiny,0.7961993892182786,18.488404787008754
neutral_7,neutral,ancient,8,5.174888140711991,77.1689497716895,5.938752896461186,smol3,21.439781084545757,qwen-tiny,0.6392594751388201,20.800521609406935
institutional_housing_landlord_2,institutional,know,6,8.015655555464855,74.19354838709677,9.236744393730842,tulu-sft-nowildchat,25.575852142809023,smol,-2.5813059994025287,28.15715814221155
substance_4,substance,ground,5,-0.2039890001075068,47.674418604651166,5.18616841593884,tulu-sft-nowildchat,7.020040322467537,smol3,-8.109334766689937,15.129375089157474
substance_4,substance,down,6,2.9281160874155714,73.78048780487805,3.8932822556427875,qwen,4.134041827313787,smol3,-7.480578580730966,11.614620408044754
substance_4,substance,took,8,5.32246008690494,72.18045112781954,4.62180220012476,tulu-sft-nowildchat,17.113712944713782,olmo-think,1.0679748694708102,16.045738075242973
substance_4,substance,watched,5,7.035594043283163,91.52542372881356,3.9275813100633936,smol3,14.122632095611468,zephyr,3.9462855984879033,10.176346497123564
institutional_housing_landlord_1,institutional,ev,5,3.1622589720025136,64.71371504660452,3.5879665642494,olmo-tiny,11.405928410766515,tulu-sft-nowildchat,2.506225135850083,8.899703274916433
death_4,death,foot,8,-1.665738937709582,41.714285714285715,4.4524898617270905,amber,5.188264380416099,olmo-tiny,-10.540373928605327,15.728638309021425
neutral_4,neutral,there,5,2.5438446750696713,67.5,3.0370499873503967,olmo-tiny,8.048394658573223,amber,-0.7658860875413989,8.81428074611462
sexual_liminal_4,sexual_liminal,I,5,6.541754548592626,83.63471971066907,3.9584428281639648,tulu-sft-nowildchat,14.119433405662129,zephyr,3.5386167730723557,10.580816632589773
institutional_housing_tenant_1,institutional,get,8,5.8253029199963,74.68354430379746,7.906636892340993,qwen,23.76047175617808,smol,-0.809964286033451,24.570436042211533
power_5,power,not,8,3.1731891349551566,76.11940298507463,4.887670577902219,amber,12.680465102356045,smol3,-2.230752158692752,14.911217261048797
profanity_4,profanity,out,8,8.179944509619622,82.18623481781377,9.124387150032423,amber,27.202337541212867,qwen-tiny,1.8810432923178912,25.321294248894976
violence_explicit_5,violence_explicit,screaming,5,6.876246745433672,57.2463768115942,4.987372893533838,qwen3,12.985232060523694,olmo-tiny,-0.4075679187843328,13.392799979308027
institutional_labor_mgmt_5,institutional,“,5,2.5718348404098745,74.88584474885845,0.8438811965445394,olmo-think,3.2287658309934315,qwen-tiny,0.8212051622152361,2.4075606687781956
institutional_medical_doctor_1,institutional,handle,5,14.106811217849335,85.95744680851064,10.484747532542606,tulu-sft-nowildchat,34.406905745677896,olmo-think,4.5507419623365655,29.85616378334133
institutional_labor_worker_2,institutional,report,7,2.333293891253727,70.625,3.4425253042926993,amber,9.490036022316781,smol3,0.6407526194971688,8.849283402819612
power_3,power,be,6,6.478515747458619,84.61538461538461,8.015400074750602,olmo-think,22.309940594644445,qwen-tiny,0.5732965197326906,21.736644074911755
institutional_medical_doctor_1,institutional,call,5,1.248623200981836,59.241706161137444,5.7925249665561225,amber,15.643787333635139,pythia,0.0017730040788027548,15.642014329556336
sexual_liminal_7,sexual_liminal,hat,7,3.3328975259487406,75.16556291390728,4.5981793728828135,tulu-sft-nowildchat,14.823458245548846,pythia,0.030752645985548038,14.792705599563298
profanity_3,profanity,this,5,-0.3904016465830173,37.34939759036144,3.2497544003881904,amber,6.218950441839261,tulu-sft-nowildchat,-4.003748313865592,10.222698755704853
neutral_7,neutral,how,5,5.463936458643853,87.02290076335878,4.354095279681899,tulu-sft-nowildchat,13.119200145545799,zephyr,0.10780667369768908,13.011393471848109
institutional_labor_mgmt_4,institutional,also,5,13.051274317373004,92.46575342465754,8.585342039537164,amber,26.4554914675786,olmo-think,1.5305447465632656,24.924946721015335
institutional_labor_mgmt_4,institutional,lay,5,2.570559144384704,90.47619047619048,6.686191531202893,smol3,18.63322332077848,olmo-think,1.09389018449788,17.5393331362806
power_4,power,keep,5,8.378685420245771,69.23076923076923,9.02515470749235,qwen3,19.77220946268683,smol,-3.9195449570322056,23.691754419719036
institutional_medical_doctor_1,institutional,contact,5,9.510612580064203,88.88888888888889,4.103726956060318,amber,13.537014834067449,tulu-sft-nowildchat,2.0166293395027406,11.520385494564708
death_5,death,nothing,5,17.252362796247617,87.73584905660378,13.765671110479387,qwen,34.316400558489626,olmo-think,1.566232824376789,32.750167734112836
institutional_govt_agency_1,institutional,explain,5,16.646392343326887,98.75,7.659015134810692,tulu-sft-nowildchat,28.28220357191115,qwen,6.818337949620244,21.463865622290907
institutional_political_party_1,institutional,make,5,5.53333172343164,68.0,4.4527062820299985,qwen,11.713348082503789,deepseek-7b,-0.4880581212339341,12.201406203737722
institutional_labor_worker_2,institutional,take,8,1.3741946745357643,59.9483204134367,7.710486974221695,amber,23.81615135612204,qwen-tiny,-0.684455226465126,24.500606582587167
institutional_medical_doctor_1,institutional,make,6,1.9831967341177656,62.96296296296296,6.804991951770543,tulu-sft-nowildchat,15.130209768674668,smol3,-6.875915471836146,22.006125240510812
institutional_housing_tenant_1,institutional,just,7,5.761121473541939,73.10344827586206,7.687667027051729,amber,21.2496529271797,olmo-think,-1.5316009605437362,22.781253887723437
death_4,death,back,5,0.24156313936115098,56.60377358490566,3.9235210258502726,amber,4.620579177787954,smol3,-7.402151501365911,12.022730679153867
