label,model,passage_idx,n_tokens,local_drift,gyration_cos,path_length,gyration_radius,mean_norm,category,transgressive
sexual_liminal_1,base,21,107,0.197122722864151,0.14512519538402557,64239.7890625,597.5716552734375,852.8267211914062,sexual_liminal,True
sexual_liminal_1,base,22,107,0.2296292781829834,0.18131646513938904,64405.96484375,606.201416015625,808.1406860351562,sexual_liminal,True
sexual_liminal_1,base,23,106,0.2067584991455078,0.16171498596668243,63903.71875,605.835205078125,834.9854736328125,sexual_liminal,True
sexual_liminal_1,base,24,106,0.19415144622325897,0.15234892070293427,62391.0546875,596.6339111328125,834.7210083007812,sexual_liminal,True
sexual_liminal_1,base,25,107,0.20749197900295258,0.16380827128887177,64232.02734375,603.9120483398438,832.18115234375,sexual_liminal,True
sexual_liminal_1,base,26,107,0.23640890419483185,0.19958099722862244,66126.09375,623.3394165039062,821.493896484375,sexual_liminal,True
sexual_liminal_1,base,27,107,0.20144200325012207,0.1485874354839325,64354.4296875,594.7542114257812,840.445556640625,sexual_liminal,True
sexual_liminal_1,base,28,107,0.20947986841201782,0.16727927327156067,65658.375,615.6357421875,852.025390625,sexual_liminal,True
sexual_liminal_1,base,29,107,0.19369283318519592,0.14487722516059875,63833.1015625,594.1537475585938,847.530517578125,sexual_liminal,True
sexual_liminal_1,base,30,107,0.2082105427980423,0.16362981498241425,64981.02734375,609.6092529296875,844.6029663085938,sexual_liminal,True
sexual_liminal_1,base,31,107,0.20487096905708313,0.17803047597408295,63254.5390625,612.0494384765625,827.1112670898438,sexual_liminal,True
sexual_liminal_1,base,32,107,0.218117818236351,0.16801097989082336,65661.171875,609.980712890625,838.8096313476562,sexual_liminal,True
sexual_liminal_1,base,33,107,0.1938173770904541,0.1456793248653412,64329.85546875,597.883056640625,853.146484375,sexual_liminal,True
sexual_liminal_1,base,34,108,0.20471090078353882,0.1620217263698578,63951.609375,596.9833374023438,824.2537841796875,sexual_liminal,True
sexual_liminal_1,base,35,107,0.22624069452285767,0.17376208305358887,65587.921875,608.6766357421875,824.6531372070312,sexual_liminal,True
sexual_liminal_1,base,36,75,0.2100834995508194,0.15341688692569733,51902.7734375,736.3681640625,926.1273803710938,sexual_liminal,True
sexual_liminal_1,base,37,107,0.2396732121706009,0.19165590405464172,65692.21875,616.5694580078125,812.4569091796875,sexual_liminal,True
sexual_liminal_1,base,38,106,0.22565826773643494,0.17124707996845245,64406.44921875,604.7080078125,818.1553955078125,sexual_liminal,True
sexual_liminal_1,base,39,107,0.20854124426841736,0.17210635542869568,64585.265625,611.3176879882812,835.11865234375,sexual_liminal,True
sexual_liminal_1,base,40,107,0.18909861147403717,0.14532744884490967,62827.26953125,590.7324829101562,839.0680541992188,sexual_liminal,True
sexual_liminal_1,base,41,107,0.21509043872356415,0.16073954105377197,64901.7109375,601.846923828125,832.3455810546875,sexual_liminal,True
sexual_liminal_1,base,42,107,0.2121829092502594,0.17063769698143005,64701.7265625,608.1304931640625,832.5554809570312,sexual_liminal,True
sexual_liminal_1,base,43,107,0.21808965504169464,0.1610809862613678,65209.81640625,600.8438110351562,831.7821044921875,sexual_liminal,True
sexual_liminal_1,base,44,107,0.19784508645534515,0.14454258978366852,63880.078125,591.251220703125,843.3250732421875,sexual_liminal,True
sexual_liminal_1,base,45,107,0.22000457346439362,0.16839663684368134,65299.9609375,604.9152221679688,827.7560424804688,sexual_liminal,True
sexual_liminal_1,base,46,105,0.2088988721370697,0.15870466828346252,64297.6640625,609.704833984375,845.5810546875,sexual_liminal,True
sexual_liminal_1,base,47,107,0.1901189386844635,0.14072325825691223,63759.4375,592.6185913085938,855.3777465820312,sexual_liminal,True
