family,direction,category,position,mean_resist,std_resist,n
tulu-sft-nomath,reverse,violence_liminal,7,0.24115813419153315,0.6021866085790778,500
tulu-sft-nomath,reverse,violence_liminal,8,0.15079712595313874,0.4841057621364476,500
tulu-sft-nomath,reverse,violence_liminal,9,0.22537940513637025,0.5712929398509824,500
map-neo,reverse,profanity,0,5.9147690567153735,5.9785195097832755,1000
map-neo,reverse,profanity,1,5.358476565001356,4.683772356862947,1000
map-neo,reverse,profanity,2,4.156330017691381,4.23965272817367,998
map-neo,reverse,profanity,3,3.600438918028701,5.656729017477223,998
map-neo,reverse,profanity,4,4.080810161868443,6.102890901620431,998
map-neo,reverse,profanity,5,5.991210881472734,6.03470251858608,998
map-neo,reverse,profanity,6,2.4634852640876814,3.470145621701279,998
map-neo,reverse,profanity,7,2.3217425294129495,4.030384541341667,991
map-neo,reverse,profanity,8,2.0171684583184546,3.538847728265009,946
map-neo,reverse,profanity,9,1.3496817318880716,2.836485436656694,741
deepseek-7b,reverse,death,0,1.0206280657055022,1.9093934753384991,500
deepseek-7b,reverse,death,1,0.08973690095496488,0.8102735202884201,500
deepseek-7b,reverse,death,2,0.11577384953288708,2.429884727463036,500
deepseek-7b,reverse,death,3,1.089217602048768,2.28566165591355,500
deepseek-7b,reverse,death,4,0.602214663170267,1.3343124904422552,500
deepseek-7b,reverse,death,5,1.0969764728489717,2.44039331374775,500
deepseek-7b,reverse,death,6,0.6250990676230034,1.2768646347249017,500
deepseek-7b,reverse,death,7,0.748761955220534,1.8804804482808553,500
deepseek-7b,reverse,death,8,0.3906973509687564,2.043294980720587,500
deepseek-7b,reverse,death,9,0.29018793596101544,1.9430218718118966,494
glm4,reverse,sexual_explicit,0,0.7112898997441982,0.8508013189678224,500
glm4,reverse,sexual_explicit,1,0.414737995442359,0.4894702220400002,500
glm4,reverse,sexual_explicit,2,0.8093037714375307,1.7791485064820518,500
glm4,reverse,sexual_explicit,3,0.8889459136244632,1.016172946799198,500
glm4,reverse,sexual_explicit,4,0.9257181876558511,3.1734393371186784,500
glm4,reverse,sexual_explicit,5,0.774093499106269,1.9224841676271482,500
glm4,reverse,sexual_explicit,6,0.8433297006021987,2.7540072186438826,500
glm4,reverse,sexual_explicit,7,1.0848277506518418,3.1941260615482516,499
glm4,reverse,sexual_explicit,8,0.5726925276802709,1.1518058246482616,496
glm4,reverse,sexual_explicit,9,0.5586824239597844,1.4378852946492149,483
falcon-mamba,reverse,neutral,0,0.3319100430490666,0.7085616083047546,700
falcon-mamba,reverse,neutral,1,0.8511621319615136,0.9534202799462743,700
falcon-mamba,reverse,neutral,2,0.24010528530886863,1.5131421623164314,700
falcon-mamba,reverse,neutral,3,0.2043009425935383,1.1460666485839568,700
falcon-mamba,reverse,neutral,4,0.5436378578396118,2.928248466811692,700
falcon-mamba,reverse,neutral,5,-0.2495610329300882,1.4095381244275467,700
falcon-mamba,reverse,neutral,6,0.3027109514735388,2.084216830838833,700
falcon-mamba,reverse,neutral,7,-0.11121869314575908,2.7310422013631035,698
falcon-mamba,reverse,neutral,8,0.1633729444789979,3.174221587649516,696
falcon-mamba,reverse,neutral,9,-0.056809980499828806,4.257868750651824,686
falcon3-10b,reverse,profanity,0,0.3564031203079579,0.4822702616766374,500
falcon3-10b,reverse,profanity,1,0.8630346462067237,1.7201692553396806,500
falcon3-10b,reverse,profanity,2,0.32024229458514863,0.7629922575542356,500
falcon3-10b,reverse,profanity,3,0.415728215926361,0.792836815570124,500
falcon3-10b,reverse,profanity,4,0.5247141373520884,1.096539251117398,500
falcon3-10b,reverse,profanity,5,0.5323520845437204,0.9913737994690578,500
falcon3-10b,reverse,profanity,6,0.63462589939155,1.6272937078575533,500
falcon3-10b,reverse,profanity,7,1.042870679464474,2.7765770873070705,500
falcon3-10b,reverse,profanity,8,1.449085386097789,3.689196220293949,500
falcon3-10b,reverse,profanity,9,1.7361157266277232,4.443706173237659,500
redpajama,reverse,sexual_explicit,0,0.874490814129426,1.4359980882221768,1000
redpajama,reverse,sexual_explicit,1,0.618969383715702,1.0154730514790664,1000
redpajama,reverse,sexual_explicit,2,1.1074951842281837,1.4552076663246112,1000
redpajama,reverse,sexual_explicit,3,0.9586194915713895,1.2815072292978862,1000
redpajama,reverse,sexual_explicit,4,0.784941071718612,1.2257724826091267,1000
redpajama,reverse,sexual_explicit,5,1.2277776183340279,2.183107556399705,1000
redpajama,reverse,sexual_explicit,6,1.6541573773190152,3.504490155625596,1000
redpajama,reverse,sexual_explicit,7,2.2060759140525277,4.424541514796516,1000
redpajama,reverse,sexual_explicit,8,2.343251588251401,3.849582244022862,1000
redpajama,reverse,sexual_explicit,9,2.1490778202884866,3.515139574755342,967
qwen3,forward,power,0,0.006706268829354862,1.8852461436226458,1000
qwen3,forward,power,1,0.489075883232632,1.7284286189219062,1000
qwen3,forward,power,2,0.3761373598715639,1.2161827780714796,1000
qwen3,forward,power,3,0.5932489971478238,1.530321665005284,1000
qwen3,forward,power,4,0.6331421141208524,1.4484027356871796,1000
qwen3,forward,power,5,1.2639542982041276,2.6763181397326754,1000
qwen3,forward,power,6,1.389067760191368,2.9055249009755655,1000
qwen3,forward,power,7,1.0622679071005638,2.5219400184745715,1000
qwen3,forward,power,8,1.2487649948055897,2.993825358239529,1000
qwen3,forward,power,9,1.1113145943984346,2.5315831526489108,1000
qwen3,forward,power,10,1.3166263278248034,2.844274543312689,819
falcon3-3b,reverse,power,0,0.3631460472474229,0.5567066319573133,500
falcon3-3b,reverse,power,1,0.3735322308048119,0.642083107121239,500
falcon3-3b,reverse,power,2,0.8322125456117866,1.2115162028093875,500
falcon3-3b,reverse,power,3,0.9532320200006059,2.4216661198434646,500
falcon3-3b,reverse,power,4,1.1572146666044685,2.3648306682535645,500
falcon3-3b,reverse,power,5,1.2739394536429673,3.476407152378642,500
falcon3-3b,reverse,power,6,1.227917988665036,2.6482730478560876,500
falcon3-3b,reverse,power,7,1.3635473232843287,2.4237110434851705,500
falcon3-3b,reverse,power,8,1.1403251904618923,2.0347357335885756,500
falcon3-3b,reverse,power,9,1.654107879804295,2.7434403653167405,500
falcon3-10b,reverse,violence_liminal,0,0.3510741530591881,0.3803923515668115,500
falcon3-10b,reverse,violence_liminal,1,0.18262892471137082,0.35527834197086805,500
falcon3-10b,reverse,violence_liminal,2,0.19100878942311608,0.3415898733837254,500
falcon3-10b,reverse,violence_liminal,3,0.35835041108416354,0.6098156674926487,500
falcon3-10b,reverse,violence_liminal,4,0.532998138372004,1.131284964862016,500
falcon3-10b,reverse,violence_liminal,5,0.5301418579152389,1.6759819791115393,500
falcon3-10b,reverse,violence_liminal,6,0.47958644563962105,1.7608428801833207,500
falcon3-10b,reverse,violence_liminal,7,0.46357312761186875,1.2383316388268348,500
falcon3-10b,reverse,violence_liminal,8,0.4952692758822045,1.3417229966007271,500
falcon3-10b,reverse,violence_liminal,9,0.5785226167549603,1.6073860623043525,500
olmo-tiny,forward,neutral,11,0.3706673667313884,1.3994267552590591,352
olmo-tiny,forward,neutral,12,0.42120198323110747,1.6385668510813818,222
falcon3-7b,reverse,substance,0,0.46141909983298696,0.5115489675689693,500
falcon3-7b,reverse,substance,1,0.1510323842280072,0.16527303499567575,500
falcon3-7b,reverse,substance,2,0.18353480089390314,0.44164880002772317,500
falcon3-7b,reverse,substance,3,0.310357705322207,0.4552542312196724,500
falcon3-7b,reverse,substance,4,0.3415605801933064,0.48217345227594155,500
falcon3-7b,reverse,substance,5,0.15791091119544526,0.42271127420220567,500
falcon3-7b,reverse,substance,6,0.21369894243112528,0.554694614897672,500
falcon3-7b,reverse,substance,7,0.32256227619544586,0.684878157377669,500
falcon3-7b,reverse,substance,8,0.24315534512440104,1.0168215759884531,500
falcon3-7b,reverse,substance,9,0.3599138864158931,1.083188070262584,500
olmo-tiny,forward,death,11,0.8485718540941249,1.9614069209115899,84
olmo-tiny,forward,death,12,0.2523047681001506,1.1479969225196849,24
falcon3-10b,reverse,sexual_explicit,0,0.5199565814535986,0.9388316431614272,500
falcon3-10b,reverse,sexual_explicit,1,0.20076047063312388,0.2903067875914752,500
falcon3-10b,reverse,sexual_explicit,2,0.22205179845550893,0.2683703479722654,500
falcon3-10b,reverse,sexual_explicit,3,0.2865536284070189,0.8078746826943832,500
falcon3-10b,reverse,sexual_explicit,4,0.3251435477785771,1.1572987925933371,500
falcon3-10b,reverse,sexual_explicit,5,0.35433670806091266,1.7862862357453113,500
falcon3-10b,reverse,sexual_explicit,6,0.1913468785988676,0.4816747012818451,500
falcon3-10b,reverse,sexual_explicit,7,0.20695204720567353,0.5329941795147153,500
falcon3-10b,reverse,sexual_explicit,8,0.23770204179643306,0.4874593642637496,500
falcon3-10b,reverse,sexual_explicit,9,0.19162808872851542,0.4552234554334052,500
archangel-kto,reverse,sexual_explicit,0,0.029457612523903862,0.0914055122600835,500
archangel-kto,reverse,sexual_explicit,1,0.09041500623309878,0.17554765611123133,500
archangel-kto,reverse,sexual_explicit,2,0.1482801488193527,0.4066636737458169,500
archangel-kto,reverse,sexual_explicit,3,0.0909258467885037,0.14492107459781117,500
archangel-kto,reverse,sexual_explicit,4,0.05636404155416375,0.09789321056063102,500
archangel-kto,reverse,sexual_explicit,5,0.06045989673583469,0.21044095570993473,500
archangel-kto,reverse,sexual_explicit,6,0.1036043055007152,0.359179514139462,500
archangel-kto,reverse,sexual_explicit,7,0.06691985487840174,0.23547392955433372,500
archangel-kto,reverse,sexual_explicit,8,0.46801114426543255,1.7433415812994766,500
archangel-kto,reverse,sexual_explicit,9,0.10273024908829749,0.22447667558469753,480
deepseek-7b,forward,sexual_liminal,11,0.09656714255297481,0.35927483511219965,22
archangel-slic,reverse,substance,0,0.16224698812560895,0.14214290672761706,500
archangel-slic,reverse,substance,1,0.037513301176306635,0.08520355321434885,500
archangel-slic,reverse,substance,2,0.022449599164471527,0.10567539790635963,500
archangel-slic,reverse,substance,3,0.02911965134972923,0.14553534029770712,500
archangel-slic,reverse,substance,4,0.0679172516369463,0.12467062415028787,500
archangel-slic,reverse,substance,5,0.0025216749372950213,0.21905754370977232,500
archangel-slic,reverse,substance,6,-0.04874550504404745,0.4035287934883748,500
archangel-slic,reverse,substance,7,-0.01579095162357145,0.23879807957650268,500
archangel-slic,reverse,substance,8,0.433852556719512,1.7323391805961388,500
archangel-slic,reverse,substance,9,0.06915994112750491,0.24531153958660473,480
olmo-think,reverse,violence_explicit,0,0.5720590230851837,1.1062624860662233,1000
olmo-think,reverse,violence_explicit,1,0.7109286449679876,0.7605805923019318,1000
olmo-think,reverse,violence_explicit,2,0.9341325527002944,0.9889714693971807,1000
olmo-think,reverse,violence_explicit,3,0.6848333581863224,1.402716694360648,1000
olmo-think,reverse,violence_explicit,4,0.7446035952587595,2.313731466452,1000
olmo-think,reverse,violence_explicit,5,0.572165671986261,2.4141319736265503,1000
olmo-think,reverse,violence_explicit,6,2.3335066755738447,5.518430823541846,1000
olmo-think,reverse,violence_explicit,7,1.4184927850600175,4.258040737151913,1000
olmo-think,reverse,violence_explicit,8,1.1092098988219141,2.6918364858982895,1000
olmo-think,reverse,violence_explicit,9,0.8638043719725103,1.8835592932699643,992
amber,reverse,violence_explicit,0,16.37679451517291,3.7276683101050887,1000
amber,reverse,violence_explicit,1,4.778720036569654,7.042768573090467,1000
amber,reverse,violence_explicit,2,4.931706946116359,6.82435855668179,1000
amber,reverse,violence_explicit,3,3.9062570170013404,5.137004378284856,1000
amber,reverse,violence_explicit,4,5.0682115151887945,4.624704374969972,1000
amber,reverse,violence_explicit,5,5.2335233518008275,5.043040753498944,1000
amber,reverse,violence_explicit,6,4.826975654905142,4.515360062352138,1000
amber,reverse,violence_explicit,7,3.6105395603202,4.197364368209591,998
amber,reverse,violence_explicit,8,2.8715817299281285,3.6725211377911857,997
amber,reverse,violence_explicit,9,2.7009253801667517,3.5853573578200164,987
qwen-tiny,forward,neutral,0,0.026277655999016786,0.6149671826992275,1400
qwen-tiny,forward,neutral,1,0.11051896413502435,1.2374208075703348,1400
qwen-tiny,forward,neutral,2,0.11482529285487116,0.8073164158890733,1400
qwen-tiny,forward,neutral,3,0.15685526347000905,0.6504891406347767,1400
qwen-tiny,forward,neutral,4,0.06663497379063607,0.6049760478179521,1400
qwen-tiny,forward,neutral,5,0.13739100411252123,0.5874124274952867,1400
qwen-tiny,forward,neutral,6,0.10675585825497519,0.5206978441582178,1400
qwen-tiny,forward,neutral,7,0.23285332201550155,0.7718037793833848,1400
qwen-tiny,forward,neutral,8,0.16183572838030116,0.6836570132256522,1399
qwen-tiny,forward,neutral,9,0.09689985425954717,0.5636738913795009,1392
qwen-tiny,forward,neutral,10,0.19196448674894395,0.8833106595516379,1310
deepseek-7b,forward,power,0,0.3391323905605564,1.6460260310504975,1000
deepseek-7b,forward,power,1,0.2232627296414454,0.7125556822718364,1000
deepseek-7b,forward,power,2,0.19635203990409678,1.7723354838147807,1000
deepseek-7b,forward,power,3,0.46093620391113105,2.34931942329159,1000
deepseek-7b,forward,power,4,1.2162241094390513,4.351611421546123,1000
deepseek-7b,forward,power,5,0.6318135011381996,3.06029389960914,1000
deepseek-7b,forward,power,6,0.29126371702245074,1.9780681368021689,1000
deepseek-7b,forward,power,7,0.5713056419006036,2.9213264956485894,1000
deepseek-7b,forward,power,8,0.2896981866067386,2.0231094743975664,1000
deepseek-7b,forward,power,9,0.853660298792592,3.5007543574837023,915
deepseek-7b,forward,power,10,1.2365959323681275,4.044170322752531,58
deepseek-7b,forward,power,11,-0.1026338167329129,0.5472770417047945,19
falcon3-1b,reverse,power,0,0.12497388013228813,0.468615547239492,500
falcon3-1b,reverse,power,1,0.1827872693687416,0.42505674458767323,500
falcon3-1b,reverse,power,2,0.29525781210371793,0.7272883180966214,500
falcon3-1b,reverse,power,3,0.5458785194077304,1.0848357738846257,500
falcon3-1b,reverse,power,4,0.7705422182515458,1.2897312763702506,500
falcon3-1b,reverse,power,5,0.5793308781960361,1.301112765031717,500
falcon3-1b,reverse,power,6,0.7089878678699549,1.6331151246077713,500
falcon3-1b,reverse,power,7,0.6400534216848179,1.2673824459636014,500
falcon3-1b,reverse,power,8,0.5705398885610105,1.1828249872613965,500
falcon3-1b,reverse,power,9,0.6038524346788001,1.3922764413633801,500
smol,reverse,violence_liminal,0,1.3527570434294796,1.3471369117440342,500
smol,reverse,violence_liminal,1,0.4355437081180165,0.6031129381022483,500
smol,reverse,violence_liminal,2,0.6921163722757953,0.898540003106587,500
smol,reverse,violence_liminal,3,0.7427406399005287,1.0435197513936767,500
smol,reverse,violence_liminal,4,0.6769579184927067,1.0019041416197192,500
smol,reverse,violence_liminal,5,0.8994653872442169,1.2822473127031742,500
smol,reverse,violence_liminal,6,0.7021353651726107,0.9668371231975248,500
smol,reverse,violence_liminal,7,0.7406469644948518,1.1686716367028025,500
smol,reverse,violence_liminal,8,0.6780253388779848,1.3887355727977806,500
smol,reverse,violence_liminal,9,0.6065838456456303,1.0980277001508203,487
olmo-think,reverse,violence_liminal,0,1.2620878599004677,1.3522244421305185,1000
olmo-think,reverse,violence_liminal,1,0.007506469552984122,0.5712630496034261,1000
olmo-think,reverse,violence_liminal,2,0.1357202651579223,0.6423552315225887,1000
olmo-think,reverse,violence_liminal,3,0.6219970567559839,0.8635045928758924,1000
olmo-think,reverse,violence_liminal,4,0.37013770246883265,0.7429141584868665,1000
olmo-think,reverse,violence_liminal,5,0.42831247194268124,1.0722853641989107,1000
olmo-think,reverse,violence_liminal,6,0.5564658811566512,1.5175758683425598,1000
olmo-think,reverse,violence_liminal,7,0.5938830012104624,1.4224265591200433,1000
olmo-think,reverse,violence_liminal,8,0.74291085354566,2.314213337850194,1000
olmo-think,reverse,violence_liminal,9,0.8227201083243655,2.6278787348780446,1000
falcon3-1b,reverse,violence_liminal,0,0.4438127996342204,0.49735277075952,500
falcon3-1b,reverse,violence_liminal,1,0.14032824691477475,0.2778478531985069,500
falcon3-1b,reverse,violence_liminal,2,0.2175901242267287,0.3440038362917455,500
falcon3-1b,reverse,violence_liminal,3,0.611786487148648,1.3792626424189047,500
falcon3-1b,reverse,violence_liminal,4,0.5525571455312488,1.2873562062656663,500
falcon3-1b,reverse,violence_liminal,5,0.8711445179272597,2.596861159781956,500
falcon3-1b,reverse,violence_liminal,6,0.5326314771092441,1.0116520109730474,500
falcon3-1b,reverse,violence_liminal,7,0.6584603770211841,1.3730616253454058,500
falcon3-1b,reverse,violence_liminal,8,0.6668852002066378,1.3972273784690357,500
falcon3-1b,reverse,violence_liminal,9,0.6039010070634768,1.4844127306336083,500
deepseek-7b,forward,power,12,0.1545546418745535,0.13204907011189446,2
deepseek-7b,forward,power,13,0.12745811619623715,0.0,1
pythia,reverse,death,0,0.11146186996034181,0.1425439969302065,1000
pythia,reverse,death,1,0.06314279480388711,0.20333011057311698,1000
pythia,reverse,death,2,0.07654070152895642,0.1323295892035895,1000
pythia,reverse,death,3,0.09095943535961536,0.1477416945022543,1000
pythia,reverse,death,4,0.12023056712253015,0.2946106670998618,1000
pythia,reverse,death,5,0.09111328015022392,0.19606328567007278,1000
pythia,reverse,death,6,0.0696457953914198,0.1798362340376266,1000
pythia,reverse,death,7,0.08108630369349021,0.22615868115169194,1000
pythia,reverse,death,8,0.3723146891275096,1.5894075948041626,1000
pythia,reverse,death,9,0.14990171124488638,0.386442088646199,970
amber,reverse,sexual_explicit,0,13.358052630002593,3.5259004933755382,1000
amber,reverse,sexual_explicit,1,3.183972252772193,4.707258115383715,1000
amber,reverse,sexual_explicit,2,5.70656867973878,5.078269674870226,1000
amber,reverse,sexual_explicit,3,7.147051099947826,5.585300681397782,1000
amber,reverse,sexual_explicit,4,5.427617416402984,5.574307405240457,1000
amber,reverse,sexual_explicit,5,4.24256735695072,4.761976449705757,1000
amber,reverse,sexual_explicit,6,4.406744672440454,4.7198436897437555,1000
amber,reverse,sexual_explicit,7,4.018818917645583,4.54744569660537,998
amber,reverse,sexual_explicit,8,3.203403094056399,4.204688803297631,981
amber,reverse,sexual_explicit,9,2.735765445790292,3.8942787899862954,865
amber,forward,violence_explicit,0,0.46300741959011765,0.9978523158550509,3000
amber,forward,violence_explicit,1,0.4561485099823305,1.3328960474589444,3000
amber,forward,violence_explicit,2,1.588067941948925,3.4689296817911623,3000
amber,forward,violence_explicit,3,1.8278440250448336,3.4677466148449185,3000
amber,forward,violence_explicit,4,1.702447544278618,3.2937164545323636,3000
amber,forward,violence_explicit,5,1.6909581463817933,3.6663564995190376,2998
amber,forward,violence_explicit,6,1.1995320678875754,2.7720281432925695,2998
amber,forward,violence_explicit,7,1.343595392657423,3.1205446351533657,2996
amber,forward,violence_explicit,8,1.4257995682406082,3.268568385441914,2996
amber,forward,violence_explicit,9,1.808023042796765,3.8255643988106436,2990
falcon-mamba,reverse,sexual_liminal,0,0.37150174828264376,0.5076873924097297,700
falcon-mamba,reverse,sexual_liminal,1,0.12266325958809988,0.292722230709636,700
falcon-mamba,reverse,sexual_liminal,2,0.47313336604742734,1.2622239984768446,700
falcon-mamba,reverse,sexual_liminal,3,0.38419175158362384,1.0718866893699857,700
falcon-mamba,reverse,sexual_liminal,4,0.24288057104434857,0.9564759478946534,700
falcon-mamba,reverse,sexual_liminal,5,0.5008619289972595,1.8955143489582835,700
falcon-mamba,reverse,sexual_liminal,6,-0.1720143164397543,2.4786403534052117,700
falcon-mamba,reverse,sexual_liminal,7,0.28552772251081027,2.245514119496932,699
falcon-mamba,reverse,sexual_liminal,8,0.16691797263609676,2.3463890553919415,693
falcon-mamba,reverse,sexual_liminal,9,-0.3025465030238719,2.3090702562661667,664
archangel-dpo,reverse,sexual_explicit,0,0.055056228812699455,0.07664134783887451,1000
archangel-dpo,reverse,sexual_explicit,1,0.08067114526384779,0.1458518438476921,1000
archangel-dpo,reverse,sexual_explicit,2,0.0599027900899169,0.307277766170203,1000
archangel-dpo,reverse,sexual_explicit,3,0.12163306270800354,0.4501040451058804,1000
archangel-dpo,reverse,sexual_explicit,4,0.057211396701214494,0.12027381670290271,1000
archangel-dpo,reverse,sexual_explicit,5,0.0578658633364719,0.44858599617781875,1000
archangel-dpo,reverse,sexual_explicit,6,0.0970662916350211,0.775996849093689,1000
archangel-dpo,reverse,sexual_explicit,7,0.08640564793964475,0.8727559477542876,1000
archangel-dpo,reverse,sexual_explicit,8,0.5672540404939784,2.115141250763004,1000
archangel-dpo,reverse,sexual_explicit,9,0.34417496348010485,1.6574316304565606,950
falcon3-7b,reverse,neutral,0,1.0112075145057402,1.1408975734648796,700
falcon3-7b,reverse,neutral,1,0.6872416118455685,0.9863607624273532,700
falcon3-7b,reverse,neutral,2,0.5579284340192681,1.1000822128817331,700
falcon3-7b,reverse,neutral,3,1.0909912883292805,2.5481004899718145,700
falcon3-7b,reverse,neutral,4,1.016343075739628,1.9775218905099334,700
falcon3-7b,reverse,neutral,5,1.0686032566789025,2.631795130894855,700
falcon3-7b,reverse,neutral,6,0.9163414951399789,2.098077709662875,700
falcon3-7b,reverse,neutral,7,0.8554425726229007,1.6685052912876959,700
falcon3-7b,reverse,neutral,8,0.7565527516315916,1.6109953481687387,700
falcon3-7b,reverse,neutral,9,0.5820816288048554,1.3139972611700506,700
rwkv,reverse,sexual_explicit,0,-0.06275307534519424,1.730100426287247,500
rwkv,reverse,sexual_explicit,1,-0.21643378666900398,1.5552479482067982,500
rwkv,reverse,sexual_explicit,2,-0.023712826018991464,2.048993107925443,496
rwkv,reverse,sexual_explicit,3,0.18687541131863367,1.4446600586164855,486
rwkv,reverse,sexual_explicit,4,0.22381734408310117,1.3103186795193078,482
rwkv,reverse,sexual_explicit,5,0.17682718259379507,1.3868624199075288,480
rwkv,reverse,sexual_explicit,6,0.20062099681446574,1.269361811639875,471
rwkv,reverse,sexual_explicit,7,0.2405886378852058,1.134752366768686,465
rwkv,reverse,sexual_explicit,8,0.2169810086378611,1.0037060109579092,459
rwkv,reverse,sexual_explicit,9,0.1923177767857427,1.079709501781376,454
archangel-slic,reverse,profanity,0,0.014053010319726649,0.09686592119711905,500
archangel-slic,reverse,profanity,1,0.12435248416988219,0.2431633382859188,500
archangel-slic,reverse,profanity,2,0.1965686382838482,0.3374006897315466,500
archangel-slic,reverse,profanity,3,0.08063790561607712,0.24696642142220743,500
archangel-slic,reverse,profanity,4,0.0683789438788022,0.16241953754627514,500
archangel-slic,reverse,profanity,5,0.05203118372373031,0.2191471553579233,500
archangel-slic,reverse,profanity,6,0.022933997053714242,0.19363422168441377,500
archangel-slic,reverse,profanity,7,0.027931287961449832,0.22506470899307096,500
archangel-slic,reverse,profanity,8,0.20371917427831526,1.1526841042789526,500
archangel-slic,reverse,profanity,9,0.0676670578213964,0.17276342937222794,492
rwkv,reverse,neutral,0,0.7128481004466884,2.9024729134071503,700
rwkv,reverse,neutral,1,-1.1356954921813487,2.5986574514787355,700
rwkv,reverse,neutral,2,-0.4305444751434488,1.9330383749828017,692
rwkv,reverse,neutral,3,0.060619238256687254,1.397876311049845,667
rwkv,reverse,neutral,4,0.09838527043909849,0.9481023334972631,661
rwkv,reverse,neutral,5,0.10364216742696632,0.7455608879738477,661
rwkv,reverse,neutral,6,0.15796187091704725,0.9749564184881132,656
rwkv,reverse,neutral,7,0.14214596704707524,0.6398598230985656,652
rwkv,reverse,neutral,8,0.21279920635200716,1.1712704028911822,649
rwkv,reverse,neutral,9,0.2343559299151148,1.327085294845762,644
qwen3,reverse,sexual_explicit,0,0.9256843062683956,0.936621645641255,500
qwen3,reverse,sexual_explicit,1,0.5841401184232464,0.7657119842030061,500
qwen3,reverse,sexual_explicit,2,1.7980258929235153,3.1425782157813043,500
qwen3,reverse,sexual_explicit,3,1.5678826924297051,2.8838409911507603,500
qwen3,reverse,sexual_explicit,4,1.070890673830499,1.9482549918948064,500
qwen3,reverse,sexual_explicit,5,1.5364582910703555,2.9801924759227676,500
qwen3,reverse,sexual_explicit,6,1.522013296230014,2.9698434247943277,500
qwen3,reverse,sexual_explicit,7,1.226291422225041,2.4720019596728955,500
qwen3,reverse,sexual_explicit,8,1.1041072592018244,1.7662192213920038,500
qwen3,reverse,sexual_explicit,9,1.1215467995393031,2.322796559617343,500
smol3,forward,violence_explicit,0,-5.684341886080802e-17,1.5091805861005003,1000
smol3,forward,violence_explicit,1,-0.1171288039231601,2.9806751836911762,1000
smol3,forward,violence_explicit,2,0.0963287315084881,0.5013155970950217,1000
smol3,forward,violence_explicit,3,0.06184979011937136,0.601950457749072,1000
smol3,forward,violence_explicit,4,0.17654203573238084,0.5437151694058973,1000
smol3,forward,violence_explicit,5,0.25620998619249297,0.9313396290716409,1000
smol3,forward,violence_explicit,6,0.21696569132498386,0.6389992074841575,1000
smol3,forward,violence_explicit,7,0.28961605494568365,0.7520617972921001,1000
smol3,forward,violence_explicit,8,0.33321866906383163,0.9565657632799409,1000
smol3,forward,violence_explicit,9,0.2026293109136455,0.9353807710333719,1000
smol3,forward,violence_explicit,10,0.15974513530875883,0.8547214792858414,1000
pythia,forward,profanity,0,0.01384542160740224,0.7541234671035895,3500
pythia,forward,profanity,1,0.05543378966396884,0.3250034097824642,3500
pythia,forward,profanity,2,0.06410812058615394,0.38035503752621724,3500
pythia,forward,profanity,3,0.1731686267752753,0.8219248092873253,3500
pythia,forward,profanity,4,0.0613568897914372,0.43025443037925315,3500
pythia,forward,profanity,5,0.06771989345248608,0.5385901003160111,3500
pythia,forward,profanity,6,0.06354845281572474,0.5423368091811409,3500
pythia,forward,profanity,7,0.03487210940699453,0.2658418137266964,3500
pythia,forward,profanity,8,0.03464371961076765,0.25228690641184853,3500
pythia,forward,profanity,9,0.02481615301942173,0.19008620064125228,3457
yi,reverse,violence_liminal,0,14.867363803059517,3.363427668044376,500
yi,reverse,violence_liminal,1,6.313402539540304,7.4006919253003645,500
yi,reverse,violence_liminal,2,5.892082414536865,5.664464894399579,500
yi,reverse,violence_liminal,3,3.660048089231722,3.865032659791784,500
yi,reverse,violence_liminal,4,2.589256507846828,3.456354673441215,500
yi,reverse,violence_liminal,5,2.8502319018144218,3.8426118761427106,500
yi,reverse,violence_liminal,6,1.1087769759935266,2.7535789407185804,500
yi,reverse,violence_liminal,7,1.365638509569177,2.679539908209214,500
yi,reverse,violence_liminal,8,0.6904728917889651,2.9039286742074326,500
yi,reverse,violence_liminal,9,1.452047842329561,3.0672777210220867,498
qwen3,reverse,power,0,0.8934951044163899,0.6779040319311186,500
qwen3,reverse,power,1,0.3655796532443809,0.5854277069264272,500
qwen3,reverse,power,2,0.7158033291326666,0.6175892372871159,500
qwen3,reverse,power,3,0.8303645370933128,1.0359434044613822,500
qwen3,reverse,power,4,1.3793166339947633,2.725118714013606,500
qwen3,reverse,power,5,1.2338246512713136,2.3472021077130156,500
qwen3,reverse,power,6,1.1651024993336727,2.1458059874995254,500
qwen3,reverse,power,7,1.5074394862583167,2.3643451658100876,500
qwen3,reverse,power,8,1.3573386568710397,2.373337350020664,500
qwen3,reverse,power,9,1.437463518273786,2.17175294644793,500
olmo-tiny,forward,violence_explicit,11,1.0120650599530128,1.4769820358210857,100
deepseek-7b,forward,neutral,12,1.1688481027997186,0.79821704628998,3
bloom,reverse,sexual_liminal,0,0.533702177704623,0.6900899356856749,700
bloom,reverse,sexual_liminal,1,0.15380629546413613,0.4321041800957801,700
bloom,reverse,sexual_liminal,2,0.07754109818412454,0.5474769677807206,700
bloom,reverse,sexual_liminal,3,0.3008745136718237,0.6267570861096758,700
bloom,reverse,sexual_liminal,4,0.36736872340348253,1.1964892137042704,700
bloom,reverse,sexual_liminal,5,0.23810739656143173,1.0161893646177977,700
bloom,reverse,sexual_liminal,6,0.3091835466999887,1.1680291090338462,700
bloom,reverse,sexual_liminal,7,0.3831302153040893,1.462643437830109,700
