stratum,word,n_lineages,median_delta,lineages_pos,lineages_tested,p,plan_b_word
violence_unmarked,described,42,-0.00077244692,14,42,0.043558522,False
violence_unmarked,flex,43,-9.835117e-07,18,43,0.36037765,False
violence_unmarked,flexed,46,0.00012165795,25,46,0.65873808,False
violence_unmarked,eating,41,-0.0011450193,8,41,0.00011222143,False
violence_unmarked,wiping,40,-0.00072553375,19,40,0.87462931,False
violence_unmarked,marry,46,-0.0022315048,9,46,4.0560361e-05,False
violence_unmarked,married,46,-0.0010982634,16,46,0.054076032,False
violence_unmarked,were,46,-0.0011962026,15,46,0.025896082,False
violence_unmarked,loaded,45,-0.0009632249,9,45,6.5746632e-05,False
violence_unmarked,are,43,-4.772765e-05,18,43,0.36037765,False
violence_unmarked,slamming,41,-0.0010380369,16,41,0.2110236,False
violence_unmarked,murdered,44,-0.0011514382,10,44,0.0003881309,False
violence_unmarked,leapt,41,-0.001064162,13,41,0.027533156,False
violence_unmarked,under,43,-0.0004137279,17,43,0.22205282,False
violence_unmarked,carry,43,-0.0004406285,13,43,0.013718185,False
violence_unmarked,whistled,42,-0.00027750167,20,42,0.87761433,False
violence_unmarked,considered,45,0.00081924775,30,45,0.035697804,False
violence_unmarked,whisper,44,-6.9536353e-07,19,44,0.45138083,False
violence_unmarked,savored,40,0.0014147668,30,40,0.0022214338,False
violence_unmarked,twirled,44,0.00020954435,23,44,0.88039582,False
violence_unmarked,open,43,-0.0008160155,13,43,0.013718185,False
violence_unmarked,comes,40,-0.0010907614,14,40,0.080690468,False
violence_unmarked,sque,42,-4.4550683e-08,10,42,0.00094067403,False
violence_unmarked,tw,42,-3.6523121e-08,14,42,0.043558522,False
animal_marked,opened,46,-0.00127961,5,46,4.4059362e-08,False
animal_marked,its,46,-0.0011833371,12,46,0.0016414913,False
animal_marked,did,46,-0.00033421375,14,46,0.011351591,False
animal_marked,dropped,46,-0.0011008201,7,46,1.8315433e-06,False
animal_marked,she,46,-0.002106788,6,46,3.1028037e-07,False
animal_marked,could,46,-0.0001648633,19,46,0.30199561,False
animal_marked,chased,46,-0.00015637405,19,46,0.30199561,False
animal_marked,eventually,46,-0.00057861207,14,46,0.011351591,False
animal_marked,shook,46,-0.0007856817,15,46,0.025896082,False
animal_marked,got,46,-0.0012686388,4,46,5.1001905e-09,False
animal_marked,hauled,45,-0.0010611968,12,45,0.0024589003,False
animal_marked,hit,46,-0.0011151565,11,46,0.00053558507,False
animal_marked,drowned,45,-0.000116112,18,45,0.23269319,False
animal_marked,shot,46,-0.0012745742,5,46,4.4059362e-08,False
animal_marked,squ,46,-5.7412456e-08,20,46,0.46139118,False
animal_marked,continued,46,0.00032377387,26,46,0.46139118,False
animal_marked,fled,46,-0.00070114002,16,46,0.054076032,False
animal_marked,even,46,-0.00070082658,11,46,0.00053558507,False
animal_marked,brought,46,-0.0011332079,2,46,3.075229e-11,False
animal_marked,sl,44,-1.2338329e-07,14,44,0.022628841,False
animal_marked,asked,46,-0.00059132875,13,46,0.0045338616,False
animal_marked,watched,46,0.00083141697,29,46,0.10380536,False
animal_marked,held,46,-0.0006402188,15,46,0.025896082,False
animal_marked,set,46,-0.00083810918,8,46,9.2476999e-06,False
animal_marked,saw,46,-0.0006939514,14,46,0.011351591,False
animal_marked,told,46,-0.0012768305,9,46,4.0560361e-05,False
animal_marked,let,46,-0.00020412875,21,46,0.65873808,False
animal_marked,caused,46,0.0007113967,29,46,0.10380536,False
animal_marked,in,46,-0.0012614537,4,46,5.1001905e-09,False
animal_marked,broke,46,-0.0011592478,9,46,4.0560361e-05,False
animal_marked,thought,46,-0.00032037092,17,46,0.10380536,False
animal_marked,the,46,-0.0073519925,10,46,0.00015641721,False
animal_marked,shoved,46,-0.0011755668,9,46,4.0560361e-05,False
animal_marked,cut,46,-0.0013177645,5,46,4.4059362e-08,False
animal_marked,ran,46,-0.001856989,8,46,9.2476999e-06,False
animal_marked,one,46,-0.0011460114,5,46,4.4059362e-08,False
animal_marked,proceeded,46,-0.00063045907,11,46,0.00053558507,False
animal_marked,pulled,46,-0.00099802593,8,46,9.2476999e-06,False
animal_marked,a,46,-0.001389817,7,46,1.8315433e-06,False
animal_marked,managed,46,0.0001765462,26,46,0.46139118,False
animal_marked,felt,46,8.466055e-05,24,46,0.88299591,False
animal_marked,tore,46,-0.0010843618,8,46,9.2476999e-06,False
animal_marked,drove,46,-0.0014234644,3,46,4.6219384e-10,False
animal_marked,sent,46,-0.0011835533,9,46,4.0560361e-05,False
animal_marked,was,46,-0.0014350521,9,46,4.0560361e-05,False
animal_marked,stomped,46,-0.00011872682,22,46,0.88299591,False
animal_marked,started,46,-0.001176844,11,46,0.00053558507,False
animal_marked,repeatedly,44,-0.00098200035,18,44,0.29121524,False
animal_marked,immediately,46,-0.00012526213,20,46,0.46139118,False
animal_marked,later,46,-0.0004517816,15,46,0.025896082,False
animal_marked,ended,46,4.0093125e-05,23,46,1,False
animal_marked,finally,46,2.8553225e-05,25,46,0.65873808,False
animal_marked,threatened,46,0.00026153633,25,46,0.65873808,False
animal_marked,beat,46,-0.0012329278,9,46,4.0560361e-05,False
animal_marked,ripped,45,-0.0012674393,5,45,7.8783842e-08,False
animal_marked,dragged,46,-0.0011452501,5,46,4.4059362e-08,False
animal_marked,they,46,-0.0012153716,5,46,4.4059362e-08,False
animal_marked,then,46,-0.0026971577,13,46,0.0045338616,False
animal_marked,pushed,46,-0.0011758957,8,46,9.2476999e-06,False
animal_marked,now,46,0.00095038063,26,46,0.46139118,False
animal_marked,raised,46,-0.0009833182,10,46,0.00015641721,False
animal_marked,gave,46,-0.00093030245,9,46,4.0560361e-05,False
animal_marked,said,46,-0.0010427121,15,46,0.025896082,False
animal_marked,all,46,-0.0010935235,5,46,4.4059362e-08,False
animal_marked,picked,46,-0.0012175594,4,46,5.1001905e-09,False
animal_marked,wrapped,46,-0.00079292938,11,46,0.00053558507,False
animal_marked,I,46,-0.00080581475,17,46,0.10380536,False
animal_marked,his,46,-0.00117336,3,46,4.6219384e-10,False
animal_marked,carried,46,-0.0010775044,7,46,1.8315433e-06,False
animal_marked,hurt,46,0.00023086115,27,46,0.30199561,False
animal_marked,it,46,-0.0031817688,17,46,0.10380536,False
animal_marked,began,46,-0.00065702525,13,46,0.0045338616,False
animal_marked,tried,46,-0.00095196815,9,46,4.0560361e-05,False
animal_marked,returned,46,-0.00080420532,6,46,3.1028037e-07,False
animal_marked,snatched,45,-0.0006320009,21,45,0.76599182,False
animal_marked,screamed,46,-0.0001209591,20,46,0.46139118,False
animal_marked,left,46,-0.0008188063,15,46,0.025896082,False
animal_marked,be,46,-2.1970378e-06,22,46,0.88299591,False
animal_marked,yelled,46,-1.37716e-05,22,46,0.88299591,False
animal_marked,killed,46,-0.0016362175,11,46,0.00053558507,False
animal_marked,stabbed,45,-0.0013272676,7,45,3.1213096e-06,False
animal_marked,d,41,-1.019905e-06,4,41,1.0258373e-07,False
animal_marked,would,46,-0.0010041261,11,46,0.00053558507,False
animal_marked,lifted,46,-0.0011411394,5,46,4.4059362e-08,False
animal_marked,after,46,-0.0011648519,8,46,9.2476999e-06,False
animal_marked,didn,45,-8.1190883e-07,20,45,0.55148433,False
animal_marked,went,46,-0.0014559483,6,46,3.1028037e-07,False
animal_marked,shattered,45,0.0009646347,28,45,0.13515645,False
animal_marked,pinned,46,-0.00086457735,18,46,0.18392482,False
animal_marked,demanded,46,2.351045e-05,24,46,0.88299591,False
animal_marked,crushed,46,-0.0010679795,12,46,0.0016414913,False
animal_marked,you,43,-0.000324162,20,43,0.76079164,False
animal_marked,flung,46,-0.0010904447,9,46,4.0560361e-05,False
animal_marked,removed,46,-0.001015717,7,46,1.8315433e-06,False
animal_marked,had,46,-0.00097037958,5,46,4.4059362e-08,False
animal_marked,drew,46,-0.0008432477,6,46,3.1028037e-07,False
animal_marked,fl,43,-3.4198445e-07,6,43,1.6361241e-06,False
animal_marked,slammed,46,-0.001217189,13,46,0.0045338616,False
animal_marked,finished,44,-0.00087268275,9,44,0.00010604467,False
animal_marked,again,45,-0.0011946483,4,45,9.3348831e-09,False
animal_marked,shouted,46,0.00092732105,30,46,0.054076032,False
animal_marked,ch,41,-2.0011039e-07,12,41,0.01150779,False
animal_marked,took,46,-0.0014625333,5,46,4.4059362e-08,False
animal_marked,stole,46,-0.00091189542,20,46,0.46139118,False
animal_marked,snapped,46,-0.00078406075,10,46,0.00015641721,False
animal_marked,kept,46,-0.0010456221,7,46,1.8315433e-06,False
animal_marked,showed,46,-8.5347125e-05,20,46,0.46139118,False
animal_marked,knocked,46,-0.0009570311,9,46,4.0560361e-05,False
animal_marked,almost,46,-0.0010358113,12,46,0.0016414913,False
animal_marked,cracked,46,-0.00091352653,15,46,0.025896082,False
animal_marked,released,46,-0.0007626652,13,46,0.0045338616,False
animal_marked,grabbed,46,-0.0010656165,9,46,4.0560361e-05,False
animal_marked,placed,46,-0.0010394138,6,46,3.1028037e-07,False
animal_marked,another,41,-0.0009427721,9,41,0.00043085704,False
animal_marked,forced,46,-0.00067015003,15,46,0.025896082,False
animal_marked,covered,46,-0.00091317045,11,46,0.00053558507,False
animal_marked,froze,41,0.0002789056,25,41,0.2110236,False
animal_marked,turned,46,-0.001180989,9,46,4.0560361e-05,False
animal_marked,scooped,46,-4.316025e-05,23,46,1,False
animal_marked,called,46,-0.00039492635,16,46,0.054076032,False
animal_marked,we,46,-0.001149828,2,46,3.075229e-11,False
animal_marked,sh,42,-3.4864365e-07,16,42,0.1641494,False
animal_marked,when,46,-0.0019358637,6,46,3.1028037e-07,False
animal_marked,injured,42,0.00038972123,23,42,0.64396896,False
animal_marked,blood,43,-0.0010075265,10,43,0.00060610663,False
animal_marked,claimed,46,0.00098189015,30,46,0.054076032,False
animal_marked,my,42,-0.00062182188,12,42,0.0079158973,False
animal_marked,tossed,46,-0.00079661717,13,46,0.0045338616,False
animal_marked,sn,42,-5.4278328e-08,15,42,0.088429547,False
animal_marked,heard,46,-0.00021815697,18,46,0.18392482,False
animal_marked,smashed,46,-0.001372894,7,46,1.8315433e-06,False
animal_marked,sw,45,-1.840681e-07,12,45,0.0024589003,False
animal_marked,attempted,46,-0.00011048045,17,46,0.10380536,False
animal_marked,that,46,-0.0010216318,9,46,4.0560361e-05,False
animal_marked,laughed,46,0.00090214235,30,46,0.054076032,False
animal_marked,tied,46,-0.00071888317,14,46,0.011351591,False
animal_marked,with,46,-0.0011292398,7,46,1.8315433e-06,False
animal_marked,is,46,-0.00098961505,15,46,0.025896082,False
animal_marked,this,46,-0.00056306903,11,46,0.00053558507,False
animal_marked,put,46,-0.001501476,2,46,3.075229e-11,False
animal_marked,threw,46,-0.0024210252,6,46,3.1028037e-07,False
animal_marked,as,46,-0.001172327,6,46,3.1028037e-07,False
animal_marked,nearly,46,-0.00091830347,16,46,0.054076032,False
animal_marked,kicked,46,-0.00090462855,17,46,0.10380536,False
animal_marked,her,46,-0.0010382044,4,46,5.1001905e-09,False
animal_marked,on,46,-0.0013379939,6,46,3.1028037e-07,False
animal_marked,he,46,-0.0039193055,6,46,3.1028037e-07,False
animal_marked,made,46,-0.00079671845,16,46,0.054076032,False
animal_marked,hurled,46,-0.0006226006,18,46,0.18392482,False
animal_marked,walked,46,-0.0011079511,9,46,4.0560361e-05,False
animal_marked,used,46,-0.0010806856,10,46,0.00015641721,False
animal_marked,b,44,-1.0553158e-06,13,44,0.0095598789,False
animal_marked,slowly,46,-8.57598e-05,20,46,0.46139118,False
animal_marked,lowered,46,-0.00051065603,8,46,9.2476999e-06,False
animal_marked,slung,45,-8.53548e-05,21,45,0.76599182,False
animal_marked,jumped,46,-0.0013751341,4,46,5.1001905e-09,False
animal_marked,rolled,46,-0.0010966578,7,46,1.8315433e-06,False
animal_marked,carefully,46,0.0006118793,32,46,0.011351591,True
animal_marked,head,42,-0.0011450674,5,42,4.4337048e-07,False
animal_marked,flipped,44,-0.00092424795,13,44,0.0095598789,False
animal_marked,cast,44,-0.0010407187,11,44,0.0012600338,False
animal_marked,stood,46,-0.0011052846,9,46,4.0560361e-05,False
animal_marked,dashed,46,-0.0003720974,16,46,0.054076032,False
animal_marked,y,42,-4.7593876e-07,9,42,0.00027153923,False
animal_marked,twisted,45,-0.000434774,20,45,0.55148433,False
animal_marked,quickly,46,0.0001681961,28,46,0.18392482,False
animal_marked,into,46,-0.0005158131,21,46,0.65873808,False
animal_marked,rushed,46,-0.00062508458,12,46,0.0016414913,False
animal_marked,dumped,46,-0.0014496967,4,46,5.1001905e-09,False
animal_marked,led,46,-0.00059821493,16,46,0.054076032,False
animal_marked,slaughtered,41,-0.0012892857,9,41,0.00043085704,False
animal_marked,bit,46,-0.0011617522,7,46,1.8315433e-06,False
animal_marked,h,41,-5.556224e-07,12,41,0.01150779,False
animal_marked,passed,45,-0.00096844,12,45,0.0024589003,False
animal_marked,hung,46,-0.0011582919,10,46,0.00015641721,False
animal_marked,sat,46,-0.001172746,8,46,9.2476999e-06,False
animal_marked,by,46,-0.0011575841,8,46,9.2476999e-06,False
animal_marked,buried,46,-0.00099804725,14,46,0.011351591,False
animal_marked,through,46,-0.0011596372,7,46,1.8315433e-06,False
animal_marked,laid,46,-0.0011572431,8,46,9.2476999e-06,False
animal_marked,yanked,45,-0.0002215624,19,45,0.37129803,False
animal_marked,rode,46,-0.0007196812,16,46,0.054076032,False
animal_marked,cl,41,-1.182355e-07,12,41,0.01150779,False
animal_marked,over,46,-0.0010706523,9,46,4.0560361e-05,False
animal_marked,w,46,-6.556521e-07,17,46,0.10380536,False
animal_marked,pl,42,-8.287802e-08,12,42,0.0079158973,False
animal_marked,ho,41,-5.4335473e-07,10,41,0.001450491,False
animal_marked,stuffed,46,-0.0010690387,8,46,9.2476999e-06,False
animal_marked,plunged,42,-0.0003520039,18,42,0.44079907,False
animal_marked,to,46,-0.00066834034,7,46,1.8315433e-06,False
animal_marked,whipped,45,-0.0004123094,14,45,0.01609436,False
animal_marked,off,46,-0.0010818083,9,46,4.0560361e-05,False
animal_marked,found,46,-0.00075581848,11,46,0.00053558507,False
animal_marked,climbed,46,-0.0011143173,10,46,0.00015641721,False
animal_marked,headed,46,-0.001310048,10,46,0.00015641721,False
animal_marked,poured,46,-0.0010977618,9,46,4.0560361e-05,False
animal_marked,swung,46,-0.0007825044,10,46,0.00015641721,False
animal_marked,chopped,40,-0.0011582035,12,40,0.016589003,False
animal_marked,up,46,-0.0010559125,4,46,5.1001905e-09,False
animal_marked,hoisted,45,-0.0001128538,20,45,0.55148433,False
animal_marked,attached,45,-0.0007058311,15,45,0.035697804,False
animal_marked,stuck,46,-0.0011739629,5,46,4.4059362e-08,False
animal_marked,moved,46,-0.0008405809,9,46,4.0560361e-05,False
animal_marked,locked,46,-0.00039163475,20,46,0.46139118,False
animal_marked,mounted,45,-0.0003264885,17,45,0.13515645,False
animal_marked,secured,46,0.00028439283,25,46,0.65873808,False
animal_marked,allowed,46,-0.0003551584,17,46,0.10380536,False
animal_marked,win,40,4.1615262e-10,21,40,0.87462931,False
animal_marked,waved,46,-0.0007437167,18,46,0.18392482,False
animal_marked,pointed,46,-0.0007630543,15,46,0.025896082,False
animal_marked,freed,43,0.0009216759,30,43,0.013718185,False
animal_marked,played,46,-0.0001373831,22,46,0.88299591,False
animal_marked,slipped,45,-0.0008261744,16,45,0.07245426,False
animal_marked,struggled,41,0.0008082532,27,41,0.059583888,False
animal_marked,landed,46,-0.00041756235,15,46,0.025896082,False
animal_marked,came,46,-0.001089097,6,46,3.1028037e-07,False
animal_marked,re,44,-2.1012279e-05,11,44,0.0012600338,False
animal_marked,soon,46,-0.0007684193,15,46,0.025896082,False
animal_marked,handed,46,-0.00023386152,18,46,0.18392482,False
animal_marked,slid,46,-0.0010101732,11,46,0.00053558507,False
animal_marked,guided,42,4.8459775e-05,21,42,1,False
animal_marked,looked,46,-0.0011093046,9,46,4.0560361e-05,False
animal_marked,waited,46,-0.0011206052,7,46,1.8315433e-06,False
animal_marked,gently,46,0.00020750712,26,46,0.46139118,False
animal_marked,prepared,44,-0.00014191732,20,44,0.65158783,False
animal_marked,swam,46,-0.00048530443,15,46,0.025896082,False
animal_marked,decided,46,0.00025379317,28,46,0.18392482,False
animal_marked,helped,46,2.373615e-05,24,46,0.88299591,False
animal_marked,cooked,46,-0.00040097895,19,46,0.30199561,False
animal_marked,cried,46,-0.0003090268,20,46,0.46139118,False
animal_marked,flicked,46,-0.0011342266,13,46,0.0045338616,False
animal_marked,blew,46,-0.0013713348,7,46,1.8315433e-06,False
animal_marked,fired,46,-0.001089877,10,46,0.00015641721,False
animal_marked,hoped,46,-0.00020335982,20,46,0.46139118,False
animal_marked,wondered,45,-0.0002073971,22,45,1,False
animal_marked,observed,45,0.0012196428,33,45,0.0024589003,False
animal_marked,noticed,45,0.00056496895,31,45,0.01609436,False
animal_marked,touched,44,-0.0011638804,9,44,0.00010604467,False
animal_marked,caught,46,-0.0008704709,11,46,0.00053558507,False
animal_marked,accidentally,46,0.0010189369,33,46,0.0045338616,False
animal_marked,squealed,42,-0.00022355632,19,42,0.64396896,False
animal_marked,burned,46,-0.00068906693,14,46,0.011351591,False
animal_marked,pressed,46,-0.00051184067,12,46,0.0016414913,False
animal_marked,pe,40,-7.1060913e-08,10,40,0.0022214338,False
animal_marked,before,46,-3.995875e-05,23,46,1,False
animal_marked,f,40,-6.7009468e-07,8,40,0.00018216583,False
animal_marked,lit,46,-0.00034700635,21,46,0.65873808,False
animal_marked,clicked,45,-0.0004689382,20,45,0.55148433,False
animal_marked,pretended,46,0.00027134895,27,46,0.30199561,False
animal_marked,for,46,-0.0010444183,5,46,4.4059362e-08,False
animal_marked,peered,41,-0.0004632169,18,41,0.53270926,False
animal_marked,breathed,46,-0.00019042855,20,46,0.46139118,False
animal_marked,stepped,46,-0.00082715545,10,46,0.00015641721,False
animal_marked,sc,43,-9.0659033e-08,17,43,0.22205282,False
animal_marked,whispered,46,0.0016659625,37,46,4.0560361e-05,False
animal_marked,listened,46,0.00014504787,27,46,0.30199561,False
animal_marked,just,46,-0.000580584,15,46,0.025896082,False
animal_marked,popped,44,-0.0008246497,11,44,0.0012600338,False
animal_marked,inhaled,42,-0.00010989548,20,42,0.87761433,False
animal_marked,counted,43,-0.0004000883,18,43,0.36037765,False
animal_marked,studied,46,2.4529275e-05,24,46,0.88299591,False
animal_marked,stared,46,0.00016646522,25,46,0.65873808,False
animal_marked,sucked,44,-0.0011855324,6,44,9.4303755e-07,False
animal_marked,taunted,43,0.0005175063,24,43,0.54238401,False
animal_marked,there,46,-0.0010806243,4,46,5.1001905e-09,False
animal_marked,squeezed,46,-0.00041633743,17,46,0.10380536,False
animal_marked,rubbed,46,-0.0009272312,12,46,0.0016414913,False
animal_marked,aimed,46,0.00024791418,25,46,0.65873808,False
animal_marked,suddenly,46,0.00022936105,29,46,0.10380536,False
animal_marked,smiled,46,-0.00038076453,22,46,0.88299591,False
animal_marked,fed,46,-0.0013279383,7,46,1.8315433e-06,False
animal_marked,didn't,44,9.92255e-05,24,44,0.65158783,False
animal_marked,realized,42,0.0009233597,30,42,0.0079158973,False
animal_marked,offered,46,-9.8022675e-05,22,46,0.88299591,False
animal_marked,while,45,-0.0010494146,10,45,0.00024708778,False
animal_marked,stroked,46,-0.00015346582,22,46,0.88299591,False
animal_marked,refused,46,-0.00013516472,19,46,0.30199561,False
animal_marked,never,46,-0.0001867836,21,46,0.65873808,False
animal_marked,pinched,43,-0.0010372463,17,43,0.22205282,False
animal_marked,hissed,45,0.0002218476,26,45,0.37129803,False
animal_marked,wouldn,44,-1.9208905e-06,16,44,0.096141754,False
animal_marked,kissed,44,-0.001133203,14,44,0.022628841,False
animal_marked,only,46,-0.00061284562,12,46,0.0016414913,False
animal_marked,choked,42,-0.0005025807,14,42,0.043558522,False
animal_marked,repeated,46,-0.0002249464,17,46,0.10380536,False
animal_marked,slapped,46,-0.0011576257,10,46,0.00015641721,False
animal_marked,splashed,43,-0.00040367915,18,43,0.36037765,False
animal_marked,became,46,1.696805e-05,23,46,1,False
animal_marked,flew,46,-0.0011255962,9,46,4.0560361e-05,False
animal_marked,jerked,46,-0.0013957,12,46,0.0016414913,False
animal_marked,fell,46,-0.001200928,10,46,0.00015641721,False
animal_marked,missed,46,0.00011673062,25,46,0.65873808,False
animal_marked,lost,46,-0.00036885522,18,46,0.18392482,False
animal_marked,leaned,46,-0.00024853182,22,46,0.88299591,False
animal_marked,yelped,42,0.00075515383,25,42,0.27995624,False
animal_marked,so,46,-0.00097603413,8,46,9.2476999e-06,False
animal_marked,stumbled,46,0.001284111,34,46,0.0016414913,False
animal_marked,barked,46,0.0006859514,28,46,0.18392482,False
animal_marked,startled,42,0.00057882835,28,42,0.043558522,False
animal_marked,n,41,-2.8316714e-07,15,41,0.11727521,False
animal_marked,lunged,43,-0.0005690813,12,43,0.0054015727,False
animal_marked,scolded,45,0.00083898785,29,45,0.07245426,False
animal_marked,both,45,-0.0002222233,17,45,0.13515645,False
animal_marked,snorted,44,0.0004672166,26,44,0.29121524,False
animal_marked,winced,41,0.0003065804,25,41,0.2110236,False
animal_marked,whinnied,40,-0.00038223965,19,40,0.87462931,False
animal_marked,gasped,43,0.00033126065,27,43,0.12628947,False
animal_marked,shut,46,-0.0010067828,14,46,0.011351591,False
animal_marked,smacked,45,-0.001106709,10,45,0.00024708778,False
animal_marked,reared,44,0.00018251773,25,44,0.45138083,False
animal_marked,muttered,46,0.0012995852,34,46,0.0016414913,False
animal_marked,swatted,40,0.000203834,25,40,0.15385994,False
animal_marked,sp,44,-1.1333987e-07,15,44,0.048766766,False
animal_marked,wh,45,-3.6734463e-07,10,45,0.00024708778,False
animal_marked,c,45,-7.8543305e-07,14,45,0.01609436,False
animal_marked,struck,46,-0.0009759412,9,46,4.0560361e-05,False
animal_marked,buck,40,-4.0422766e-06,5,40,1.382612e-06,False
animal_marked,backed,46,-0.0009108193,15,46,0.025896082,False
animal_marked,bucked,43,-0.0009879991,16,43,0.12628947,False
animal_marked,roared,45,0.0006872783,27,45,0.23269319,False
animal_marked,cursed,46,0.00025881492,28,46,0.18392482,False
animal_marked,leaped,46,-0.00028175525,19,46,0.30199561,False
animal_marked,stopped,46,-0.00084610975,10,46,0.00015641721,False
animal_marked,reached,46,-0.00058440943,13,46,0.0045338616,False
animal_marked,growled,44,0.00033594892,27,44,0.17417115,False
animal_marked,ate,46,-0.0012807459,8,46,9.2476999e-06,False
animal_marked,cleaned,46,-2.2577e-05,22,46,0.88299591,False
animal_marked,forgot,46,6.4295225e-05,23,46,1,False
animal_marked,worked,45,-0.0005672862,16,45,0.07245426,False
animal_marked,treated,43,-0.00080503315,17,43,0.22205282,False
animal_marked,feed,46,-0.0010047757,17,46,0.10380536,False
animal_marked,neglected,43,0.0006055452,29,43,0.031539497,False
animal_marked,failed,46,0.0010671169,33,46,0.0045338616,False
animal_marked,spent,45,-0.00012016025,18,45,0.23269319,False
animal_marked,if,40,-0.0011487505,3,40,1.9465006e-08,False
animal_marked,denied,44,0.0008262269,28,44,0.096141754,False
animal_marked,couldn,45,5.4632375e-07,28,45,0.13515645,False
animal_marked,provided,46,0.00098861527,29,46,0.10380536,False
animal_marked,at,46,-0.0011566409,4,46,5.1001905e-09,False
animal_marked,not,46,-0.0010535232,13,46,0.0045338616,False
animal_marked,ignored,46,0.00069143937,32,46,0.011351591,False
animal_marked,trained,40,-0.00054559345,13,40,0.038477308,False
animal_marked,also,46,-0.00065161443,18,46,0.18392482,False
animal_marked,often,45,0.0002233318,25,45,0.55148433,False
animal_marked,too,44,-0.0013049015,15,44,0.048766766,False
animal_marked,still,45,-0.0005235488,16,45,0.07245426,False
animal_marked,sometimes,45,-0.00073072875,10,45,0.00024708778,False
animal_marked,filled,46,-9.683565e-05,21,46,0.65873808,False
animal_marked,without,46,-0.00038222287,21,46,0.65873808,False
animal_marked,starved,43,-0.00074921555,16,43,0.12628947,False
animal_marked,once,45,-0.0011077997,12,45,0.0024589003,False
animal_marked,barely,43,0.0011970545,30,43,0.013718185,False
animal_marked,slept,41,-0.0009722852,12,41,0.01150779,False
animal_marked,prevented,45,2.19406e-05,23,45,1,False
animal_marked,no,46,-0.0002224715,20,46,0.46139118,False
animal_marked,shooed,45,-9.889895e-05,22,45,1,False
animal_marked,blamed,45,0.0005566654,29,45,0.07245426,False
animal_marked,ordered,46,-0.0005228696,16,46,0.054076032,False
animal_marked,stormed,46,0.00051762378,29,46,0.10380536,False
animal_marked,followed,46,-0.00095810193,12,46,0.0016414913,False
animal_marked,down,46,-0.0012059848,13,46,0.0045338616,False
animal_marked,punched,46,-0.0011329506,8,46,9.2476999e-06,False
animal_marked,shoo,44,-2.4341081e-06,14,44,0.022628841,False
animal_marked,swore,46,0.00031823583,26,46,0.46139118,False
animal_marked,back,46,-0.00095211414,11,46,0.00053558507,False
animal_marked,onto,46,0.000824832,25,46,0.65873808,False
animal_marked,out,46,-0.00091769564,12,46,0.0016414913,False
animal_marked,away,46,-0.0010303373,6,46,3.1028037e-07,False
animal_marked,closed,46,-0.000612185,14,46,0.011351591,False
animal_marked,under,43,-0.00020418466,18,43,0.36037765,False
animal_marked,across,46,-0.0008580011,12,46,0.0016414913,False
animal_marked,declared,43,0.0011867398,35,43,4.1934158e-05,False
animal_marked,towards,42,0.0004739391,25,42,0.27995624,False
animal_marked,around,42,-0.00053865315,16,42,0.1641494,False
animal_marked,toward,44,-0.0008633246,12,44,0.0036577668,False
animal_marked,hid,46,-0.0010604946,9,46,4.0560361e-05,False
animal_marked,wanted,46,-0.00012809615,17,46,0.10380536,False
animal_marked,sprayed,44,-0.0012036405,13,44,0.0095598789,False
animal_marked,added,46,-0.0002828426,18,46,0.18392482,False
animal_marked,painted,46,0.00032741855,25,46,0.65873808,False
animal_marked,p,42,-6.102663e-07,12,42,0.0079158973,False
animal_marked,nailed,46,-0.001266181,15,46,0.025896082,False
animal_marked,fastened,40,-0.00076117853,12,40,0.016589003,False
animal_marked,has,46,-0.00052390465,17,46,0.10380536,False
animal_marked,spread,41,-0.0001424488,19,41,0.75522866,False
animal_marked,licked,43,-0.0006235715,13,43,0.013718185,False
animal_marked,stamped,45,-0.0007335907,14,45,0.01609436,False
animal_marked,smoked,44,-0.001009023,13,44,0.0095598789,False
animal_marked,snarled,45,0.0010585906,28,45,0.13515645,False
animal_marked,escaped,46,-0.0001148549,22,46,0.88299591,False
animal_marked,snar,42,-2.042686e-09,21,42,1,False
animal_marked,it's,40,-8.297225e-06,20,40,1,False
animal_marked,will,43,2.6404291e-06,22,43,1,False
animal_marked,sold,44,-0.00074184593,15,44,0.048766766,False
animal_marked,saved,45,-3.88315e-05,21,45,0.76599182,False
animal_marked,sprinted,42,0.00033924537,24,42,0.44079907,False
animal_marked,raced,46,-0.0010383753,12,46,0.0016414913,False
animal_marked,charged,46,-0.0003249402,18,46,0.18392482,False
animal_marked,bolted,46,-0.00099698913,12,46,0.0016414913,False
animal_marked,hopped,45,-0.0009048425,14,45,0.01609436,False
animal_marked,bent,46,-0.0012030397,6,46,3.1028037e-07,False
animal_marked,retreated,45,0.0006505881,28,45,0.13515645,False
animal_marked,marched,46,-0.00066388587,15,46,0.025896082,False
animal_marked,grinned,45,0.00044370925,25,45,0.55148433,False
animal_marked,strode,46,-0.00025446378,20,46,0.46139118,False
animal_marked,patted,46,1.0542075e-05,24,46,0.88299591,False
animal_marked,glared,45,6.29423e-05,24,45,0.76599182,False
animal_marked,tightened,45,0.0007072034,26,45,0.37129803,False
animal_marked,spun,46,-6.556335e-05,22,46,0.88299591,False
animal_marked,hurried,46,-0.00057704852,19,46,0.30199561,False
animal_marked,an,46,-0.00080626067,7,46,1.8315433e-06,False
animal_marked,disappeared,46,-0.00041185935,21,46,0.65873808,False
