stratum,labeling,frm,to,fwd,rev,e_fwd,e_rev,reciprocal,p,bonferroni,E,p_edge
ALL,verbnet,indicate,body_internal_states,161,49,28,19,True,3.974544688798738e-15,True,47,0.24296021728332556
ALL,verbnet,disappearance,correspond,33,7,11,5,True,4.2277022657799534e-05,False,16,0.210113525390625
ALL,verbnet,help,correspond,57,21,25,12,True,5.5711164864691095e-05,False,37,0.04703102743951604
ALL,verbnet,murder,correspond,70,9,25,4,True,7.778844062771146e-13,True,29,0.00010371580719947815
ALL,verbnet,correspond,fit,48,43,22,23,True,0.6752224599160568,False,45,1.0
ALL,verbnet,inquire,poke,155,119,30,28,True,0.0342878311731607,False,58,0.8956832138895906
ALL,verbnet,poke,correspond,32,13,12,9,True,0.0066088228422813,False,21,0.6636238098144531
ALL,verbnet,keep,poke,56,40,26,16,True,0.1253456971884924,False,42,0.16414940178310644
ALL,verbnet,poke,ferret,14,6,8,5,True,0.1153182983398437,False,13,0.5810546875
ALL,verbnet,poke,break,177,133,30,28,True,0.0144644877846945,False,58,0.8956832138895906
ALL,verbnet,tell,poke,179,66,32,27,True,3.1475480597535144e-13,True,59,0.6029232012571504
ALL,verbnet,hiccup,approve,26,8,12,6,True,0.00293505564332,False,18,0.237884521484375
ALL,verbnet,care,hiccup,34,23,16,11,True,0.1848504824164184,False,27,0.44206833839416504
ALL,verbnet,break,modes_of_being_with_motion,295,34,35,14,True,4.595876286022573e-53,True,49,0.003801654409748778
ALL,verbnet,mix,clear,77,75,19,23,True,0.9353893704780414,False,42,0.6439689563703723
ALL,verbnet,destroy,mix,80,60,26,20,True,0.1079876299835526,False,46,0.4613911821367651
ALL,verbnet,clear,correspond,12,11,8,4,True,1.0,False,12,0.3876953125
ALL,verbnet,reflexive_appearance,modes_of_being_with_motion,8,8,5,7,True,1.0,False,12,0.7744140625
ALL,verbnet,simple_dressing,modes_of_being_with_motion,22,20,13,11,True,0.8776143287523154,False,24,0.8388197422027588
ALL,verbnet,sound_existence,conjecture,23,11,10,7,True,0.0576126729138195,False,17,0.629058837890625
ALL,verbnet,sound_existence,declare,14,6,9,6,True,0.1153182983398437,False,15,0.6072387695312499
ALL,verbnet,convert,sound_existence,19,6,12,3,True,0.014633297920227,False,15,0.03515625
ALL,verbnet,give,masquerade,377,115,30,34,True,1.4615400461045997e-33,True,64,0.7079807541347641
ALL,verbnet,give,sound_existence,13,12,6,7,True,1.0,False,13,1.0
ALL,verbnet,escape,sound_existence,24,6,10,4,True,0.001430906355381,False,14,0.1795654296875
ALL,verbnet,marry,reflexive_appearance,73,20,19,8,True,2.9201448769714557e-08,True,27,0.052238985896110535
ALL,verbnet,marry,simple_dressing,36,16,16,9,True,0.0077874363057435,False,25,0.2295229434967041
ALL,verbnet,sound_existence,discover,8,6,5,6,True,0.79052734375,False,11,1.0
ALL,verbnet,sound_existence,admire,13,13,6,7,True,1.0,False,13,1.0
ALL,verbnet,amalgamate,sight,29,12,15,8,True,0.011507789735333,False,23,0.21003961563110352
ALL,verbnet,contiguous_location,masquerade,152,66,25,22,True,5.480782660550392e-09,True,47,0.7708669945730263
ALL,verbnet,contiguous_location,sight,84,39,25,17,True,6.099636236844476e-05,False,42,0.27995623852893914
ALL,verbnet,contiguous_location,sound_existence,16,9,7,5,True,0.2295229434967041,False,12,0.7744140625
ALL,verbnet,meander,simple_dressing,68,38,24,17,True,0.0046185356920239,False,41,0.34888887944907765
ALL,verbnet,indicate,sound_existence,14,13,7,6,True,1.0,False,13,1.0
ALL,verbnet,indicate,simple_dressing,182,58,29,20,True,4.3133196024110044e-16,True,49,0.2528697301676033
ALL,verbnet,sound_existence,characterize,17,5,9,4,True,0.0169005393981933,False,13,0.266845703125
ALL,verbnet,tell,sound_existence,20,2,10,2,True,0.0001211166381835,False,12,0.03857421875
ALL,verbnet,tell,simple_dressing,194,22,30,13,True,1.4345906173224104e-35,True,43,0.0137181850586785
ALL,verbnet,modes_of_being_with_motion,performance,38,18,15,9,True,0.0104548183218921,False,24,0.30745625495910645
ALL,verbnet,disappearance,performance,56,13,22,8,True,1.6837633430122174e-07,True,30,0.016124801710247997
ALL,verbnet,murder,performance,46,0,21,0,False,2.8421709430404014e-14,True,21,9.5367431640625e-07
ALL,verbnet,marry,adopt,22,2,14,1,True,3.5881996154785156e-05,False,15,0.0009765625
ALL,verbnet,meander,adopt,14,1,9,1,True,0.0009765625,False,10,0.021484375
ALL,verbnet,bill,adopt,21,2,12,2,True,6.604194641113281e-05,False,14,0.012939453125
ALL,verbnet,bill,performance,24,10,14,7,True,0.0243065101094543,False,21,0.18924713134765625
ALL,verbnet,characterize,performance,189,127,31,30,True,0.000578708292627,False,61,1.0
ALL,verbnet,fit,performance,51,4,21,4,True,2.0474233419776056e-11,True,25,0.0009105205535888672
ALL,verbnet,animal_sounds,exchange,391,92,35,24,True,6.614991308889416e-45,True,59,0.19252645776146274
ALL,verbnet,destroy,exchange,134,72,25,17,True,1.8657429255218936e-05,False,42,0.27995623852893914
ALL,verbnet,destroy,scribble,88,21,24,9,True,6.112691638091425e-11,True,33,0.013530986849218607
ALL,verbnet,other_cos,exchange,307,245,36,27,True,0.0093606926104324,False,63,0.31350305329645284
ALL,verbnet,other_cos,scribble,179,84,30,24,True,4.653489917576281e-09,True,54,0.49661743531793345
ALL,verbnet,image_impression,declare,137,96,30,27,True,0.0086384065773376,False,57,0.7913664277791806
ALL,verbnet,image_impression,peer,293,176,34,28,True,7.311713101498485e-08,True,62,0.52577336017565
ALL,verbnet,put,image_impression,524,248,33,29,True,1.4326653246891436e-23,True,62,0.7035366713552733
ALL,verbnet,meander,image_impression,78,48,24,20,True,0.0095031650329022,False,44,0.651587827208914
ALL,verbnet,discover,image_impression,110,56,26,21,True,3.3575382032921793e-05,False,47,0.5600646295802106
ALL,verbnet,image_impression,exchange,54,25,23,13,True,0.0014660719473423,False,36,0.13249816396273675
ALL,verbnet,cut,image_impression,42,35,18,19,True,0.4943822736955,False,37,1.0
ALL,verbnet,image_impression,scribble,89,56,21,24,True,0.0076560527926781,False,45,0.765991824244793
ALL,verbnet,bring,image_impression,420,236,33,34,True,6.398740488668866e-13,True,67,1.0
ALL,verbnet,send,exchange,539,304,33,28,True,4.987051201735514e-16,True,61,0.6089207154048286
ALL,verbnet,scribble,exchange,41,39,16,15,True,0.9110721212260926,False,31,1.0
ALL,verbnet,cut,scribble,283,199,30,33,True,0.0001510548038722,False,63,0.8013064925040663
ALL,verbnet,confine,exchange,354,76,32,21,True,5.847079225795517e-44,True,53,0.16897782228771874
ALL,verbnet,breathe,mix,81,75,30,22,True,0.6890542729314677,False,52,0.3317497633694906
ALL,verbnet,mix,engender,78,39,22,18,True,0.0003961778187923,False,40,0.6358280026288412
ALL,verbnet,banish,mix,134,101,28,29,True,0.0366223856882709,False,57,1.0
ALL,verbnet,inquire,engender,245,22,31,12,True,8.179661455368448e-49,True,43,0.005401572654591291
ALL,verbnet,animal_sounds,engender,382,48,33,17,True,1.1090686518122478e-65,True,50,0.032839137564268484
ALL,verbnet,send,engender,139,16,27,10,True,1.1755851239034875e-25,True,37,0.007632078602910042
ALL,verbnet,lecture,engender,127,23,25,8,True,1.250176910984885e-18,True,33,0.004551384132355452
ALL,verbnet,drive,light_emission,76,7,23,5,True,9.430547941836709e-16,True,28,0.0009122341871261597
ALL,verbnet,obtain,weather,97,39,24,12,True,7.011310108064022e-07,True,36,0.06524533522315325
ALL,verbnet,chew,light_emission,131,22,28,7,True,4.419848068512725e-20,True,35,0.0005082604475319386
ALL,verbnet,cut,weather,42,26,12,12,True,0.0681186742840997,False,24,1.0
ALL,verbnet,braid,weather,174,30,28,12,True,7.292476796808565e-26,True,40,0.01658900337497471
ALL,verbnet,poison,light_emission,52,4,16,3,True,1.1008055578187737e-11,True,19,0.004425048828125
ALL,verbnet,poison,weather,24,10,17,6,True,0.0243065101094543,False,23,0.03468966484069824
ALL,verbnet,marry,wink,248,65,30,21,True,2.485441223816332e-26,True,51,0.2624375357110438
ALL,verbnet,marry,exchange,68,9,23,8,True,2.4488215083103315e-12,True,31,0.010673840530216694
ALL,verbnet,judgement,roll,115,81,23,21,True,0.0181887995521925,False,44,0.880395821280672
ALL,verbnet,tape,wink,267,169,32,32,True,3.100222178107655e-06,True,64,1.0
ALL,verbnet,tape,exchange,178,101,31,21,True,4.7051363881774775e-06,False,52,0.21160856876151612
ALL,verbnet,force,bend,86,58,21,17,True,0.0241113647761378,False,38,0.6271025701571489
ALL,verbnet,conjecture,bend,225,135,26,29,True,2.428568510482948e-06,True,55,0.7877061896700431
ALL,verbnet,concealment,bend,63,10,22,7,True,1.5535957242568204e-10,True,29,0.008130058646202087
ALL,verbnet,calibratable_cos,concealment,344,183,34,30,True,2.1564606706309724e-12,True,64,0.7079807541347641
ALL,verbnet,concealment,other_cos,227,156,34,25,True,0.0003356300816249,False,59,0.2975952082844287
ALL,verbnet,throw,concealment,132,103,26,25,True,0.0675440474716695,False,51,1.0
ALL,verbnet,concealment,crane,374,304,34,35,True,0.0080040832112239,False,69,1.0
ALL,verbnet,create,bend,104,25,25,13,True,1.1955847474890754e-12,True,38,0.07295138851623051
ALL,verbnet,appear,bend,297,74,29,19,True,9.163979324076544e-33,True,48,0.19341265286193737
ALL,verbnet,consume,hiccup,46,8,16,5,True,1.38433549734529e-07,True,21,0.02660369873046875
ALL,verbnet,put,hiccup,123,14,23,7,True,6.118483390473997e-23,True,30,0.005222879350185395
ALL,verbnet,discover,bend,162,40,23,18,True,1.311804782739979e-18,True,41,0.5327092552361137
ALL,verbnet,discover,hiccup,61,11,14,8,True,1.5488945360571044e-09,True,22,0.28627872467041016
ALL,verbnet,exchange,bend,33,30,15,16,True,0.8013064925040663,False,31,1.0
ALL,verbnet,break,bend,260,39,29,14,True,3.011871054493938e-41,True,43,0.03153949735315109
ALL,verbnet,indicate,bend,341,53,29,18,True,1.279731851568851e-52,True,47,0.14386508844054896
ALL,verbnet,scribble,bend,19,11,11,7,True,0.2004884220659733,False,18,0.480682373046875
ALL,verbnet,throw,scribble,86,54,19,17,True,0.0085565479610758,False,36,0.8679394004284404
ALL,verbnet,hit,bend,23,9,14,5,True,0.0200616070069372,False,19,0.063568115234375
ALL,verbnet,hit,hiccup,11,4,7,3,True,0.1184692382812499,False,10,0.34375
ALL,verbnet,begin,bend,362,135,27,21,True,5.4377886321586665e-25,True,48,0.470879013621712
ALL,verbnet,poke,bend,61,7,24,5,True,7.387402755493211e-12,True,29,0.0005461126565933228
ALL,verbnet,poke,calibratable_cos,213,155,29,31,True,0.0029142287179234,False,60,0.8974218269914307
ALL,verbnet,poke,throw,199,65,30,24,True,5.56375393947169e-17,True,54,0.49661743531793345
ALL,verbnet,bend,assessment,33,26,15,11,True,0.4349928051221534,False,26,0.557197093963623
ALL,verbnet,push,bend,16,2,9,2,True,0.001312255859375,False,11,0.0654296875
ALL,verbnet,push,hiccup,19,3,11,3,True,0.0008554458618164,False,14,0.057373046875
ALL,verbnet,bend,funnel,76,73,22,23,True,0.8699229710286401,False,45,1.0
ALL,verbnet,hiccup,funnel,62,51,10,22,True,0.3468931050953349,False,32,0.050102459732443094
ALL,verbnet,lecture,bend,160,26,26,8,True,9.791372807966311e-25,True,34,0.0029350556433200836
ALL,verbnet,lecture,hiccup,55,29,17,15,True,0.0060379576322632,False,32,0.860050065908581
ALL,verbnet,say,bend,37,18,14,8,True,0.0144538335338277,False,22,0.28627872467041016
ALL,verbnet,say,flinch,120,19,16,9,True,4.014723454584784e-19,True,25,0.2295229434967041
ALL,verbnet,inquire,bend,200,21,26,16,True,8.295622219859802e-38,True,42,0.16414940178310644
ALL,verbnet,inquire,flinch,167,21,24,9,True,2.0422697887539808e-29,True,33,0.013530986849218607
ALL,verbnet,declare,bend,71,32,17,14,True,0.0001532338808421,False,31,0.720100131817162
ALL,verbnet,peer,bend,322,212,27,23,True,2.2147295109451747e-06,True,50,0.6718110337653656
ALL,verbnet,marry,bend,51,9,15,7,True,3.085035609438902e-08,True,22,0.13380050659179688
ALL,verbnet,consider,linger,168,23,22,9,True,2.0859226863292347e-28,True,31,0.029449373483657837
ALL,verbnet,flinch,linger,7,7,6,4,True,1.0,False,10,0.75390625
ALL,verbnet,wink,bend,52,28,15,14,True,0.0096828499230575,False,29,1.0
ALL,verbnet,dub,assuming_position,49,28,12,13,True,0.0220334587648221,False,25,1.0
ALL,verbnet,dub,crane,36,19,19,9,True,0.0300289454118924,False,28,0.08715855330228806
ALL,verbnet,dub,conjecture,139,75,29,23,True,1.444528845663882e-05,False,52,0.48845566937989204
ALL,verbnet,dub,build,95,72,26,23,True,0.0883758083999656,False,49,0.7754496546815659
ALL,verbnet,dub,manner_speaking,55,16,17,6,True,3.753237688593051e-06,False,23,0.03468966484069824
ALL,verbnet,dub,wink,23,17,13,11,True,0.4295905078433861,False,24,0.8388197422027588
ALL,verbnet,dub,future_having,39,24,18,16,True,0.0769258336096092,False,34,0.8641662404406816
ALL,verbnet,put,dub,66,52,23,19,True,0.2312656821974874,False,42,0.6439689563703723
ALL,verbnet,dub,braid,45,34,23,18,True,0.2604255258972435,False,41,0.5327092552361137
ALL,verbnet,dub,nonverbal_expression,50,7,14,4,True,4.2367098440632126e-09,True,18,0.0308837890625
ALL,verbnet,dub,consider,66,36,22,16,True,0.0038655835883383,False,38,0.417692190836533
ALL,verbnet,bend,performance,18,14,7,7,True,0.5966148958541453,False,14,1.0
ALL,verbnet,wink,performance,91,88,24,19,True,0.8812234734185146,False,43,0.542384011856484
ALL,verbnet,manner_speaking,bend,87,73,24,18,True,0.3040598777154106,False,42,0.44079906734259566
ALL,verbnet,manner_speaking,flinch,95,53,20,20,True,0.00069791438751,False,40,1.0
ALL,verbnet,lecture,flinch,110,14,19,7,True,1.1686937459385682e-19,True,26,0.028959274291992188
ALL,verbnet,forbid,bend,13,2,8,2,True,0.00738525390625,False,10,0.109375
ALL,verbnet,forbid,flinch,30,2,14,2,True,2.463348209857941e-07,True,16,0.004180908203125
ALL,verbnet,tell,bend,236,8,28,7,True,2.0314156524752857e-59,True,35,0.0005082604475319386
ALL,verbnet,assuming_position,turn,14,2,9,1,True,0.004180908203125,False,10,0.021484375
ALL,verbnet,build,turn,46,11,18,7,True,3.3118847623803123e-06,True,25,0.043285250663757324
ALL,verbnet,manner_speaking,turn,48,1,12,1,True,1.7763568394002505e-13,True,13,0.00341796875
ALL,verbnet,future_having,turn,13,5,7,5,True,0.09625244140625,False,12,0.7744140625
ALL,verbnet,braid,turn,15,4,10,4,True,0.0192108154296875,False,14,0.1795654296875
ALL,verbnet,judgement,turn,9,4,9,4,True,0.266845703125,False,13,0.266845703125
ALL,verbnet,consider,turn,18,2,12,1,True,0.0004024505615234,False,13,0.00341796875
ALL,verbnet,bring,turn,45,3,19,3,True,1.3125855957696328e-10,True,22,0.0008554458618164062
ALL,verbnet,amuse,turn,74,10,20,8,True,3.285692259156737e-13,True,28,0.03569813817739487
ALL,verbnet,escape,exhale,278,80,29,20,True,9.554673212508152e-27,True,49,0.2528697301676033
ALL,verbnet,build,exhale,166,57,30,17,True,1.533234003081947e-13,True,47,0.07894069368148846
ALL,verbnet,chew,exhale,95,26,21,11,True,1.9920195735562858e-10,True,32,0.11018416518345475
ALL,verbnet,appear,exhale,167,34,27,10,True,2.7799069000574075e-22,True,37,0.007632078602910042
ALL,verbnet,convert,exhale,223,39,30,13,True,1.677015157936615e-32,True,43,0.0137181850586785
ALL,verbnet,meander,pit,195,40,26,15,True,1.1442876521615475e-25,True,41,0.11727520595741225
ALL,verbnet,meander,weather,348,65,32,19,True,7.485686668787271e-48,True,51,0.09191454981585423
ALL,verbnet,exchange,battle,61,29,19,8,True,0.0009727607079513,False,27,0.052238985896110535
ALL,verbnet,battle,pit,26,7,12,6,True,0.0013187271542847,False,18,0.237884521484375
ALL,verbnet,battle,weather,43,23,16,11,True,0.018657260354021,False,27,0.44206833839416504
ALL,verbnet,hurt,pit,11,4,8,3,True,0.1184692382812499,False,11,0.2265625
ALL,verbnet,hurt,weather,16,5,11,5,True,0.0266036987304687,False,16,0.210113525390625
ALL,verbnet,contribute,hurt,44,19,13,11,True,0.002227531510988,False,24,0.8388197422027588
ALL,verbnet,eat,meet,99,60,25,18,True,0.0024729923077082,False,43,0.3603776529357674
ALL,verbnet,discover,entity_specific_modes_being,28,23,14,12,True,0.5758493477318467,False,26,0.8450189828872681
ALL,verbnet,eat,assessment,41,12,19,9,True,8.171334999262925e-05,False,28,0.08715855330228806
ALL,verbnet,lecture,entity_specific_modes_being,44,33,20,16,True,0.2543046661477,False,36,0.617719317029696
ALL,verbnet,tape,mix,128,84,29,21,True,0.0030530153216075,False,50,0.3222363203575469
ALL,verbnet,butter,engender,37,17,14,9,True,0.0090733403395871,False,23,0.4048728942871094
ALL,verbnet,destroy,butter,53,35,17,14,True,0.0693460436850644,False,31,0.720100131817162
ALL,verbnet,amuse,risk,42,15,11,8,True,0.0004600050086487,False,19,0.6476058959960938
ALL,verbnet,give,risk,17,9,8,5,True,0.1686375439167022,False,13,0.5810546875
ALL,verbnet,build,risk,14,3,10,3,True,0.012725830078125,False,13,0.09228515625
ALL,verbnet,characterize,risk,14,10,10,5,True,0.5412561893463135,False,15,0.30175781249999994
ALL,verbnet,put,risk,33,7,9,4,True,4.2277022657799534e-05,False,13,0.266845703125
ALL,verbnet,banish,engender,69,12,22,8,True,7.033000834768929e-11,True,30,0.016124801710247997
ALL,verbnet,braid,engender,288,20,27,10,True,5.320482919185403e-62,True,37,0.007632078602910042
ALL,verbnet,bring,risk,22,18,6,10,True,0.6358280026288412,False,16,0.454498291015625
ALL,verbnet,convert,risk,26,11,9,9,True,0.0200738519197329,False,18,1.0
ALL,verbnet,consume,risk,20,6,8,2,True,0.0093553066253662,False,10,0.109375
ALL,verbnet,lecture,tape,255,143,33,29,True,2.145401812857927e-08,True,62,0.7035366713552733
ALL,verbnet,give,coloring,20,3,9,3,True,0.00048828125,False,12,0.14599609375
ALL,verbnet,put,coloring,37,14,11,6,True,0.0017691971837869,False,17,0.332305908203125
ALL,verbnet,coloring,mix,9,8,8,5,True,1.0,False,13,0.5810546875
ALL,verbnet,clear,coloring,17,6,7,3,True,0.0346896648406982,False,10,0.34375
ALL,verbnet,create,coloring,16,7,5,5,True,0.0931396484375,False,10,1.0
ALL,verbnet,contiguous_location,coloring,12,5,8,3,True,0.143463134765625,False,11,0.2265625
ALL,verbnet,contribute,coloring,20,11,10,6,True,0.1496127843856811,False,16,0.454498291015625
ALL,verbnet,assuming_position,coloring,14,8,9,7,True,0.2862787246704101,False,16,0.803619384765625
ALL,verbnet,build,coloring,49,19,12,8,True,0.0003579552716131,False,20,0.5034446716308594
ALL,verbnet,run,coloring,14,7,8,5,True,0.1892471313476562,False,13,0.5810546875
ALL,verbnet,braid,coloring,26,6,11,6,True,0.0005350527353584,False,17,0.332305908203125
ALL,verbnet,lecture,coloring,17,12,11,8,True,0.45825831964612,False,19,0.6476058959960938
ALL,verbnet,contribute,clear,183,127,30,29,True,0.0017407684829757,False,59,1.0
ALL,verbnet,contribute,preparing,444,122,35,26,True,6.121633324068472e-44,True,61,0.30567741986311836
ALL,verbnet,image_impression,contribute,508,316,38,34,True,2.333025767706636e-11,True,72,0.7239481457469141
ALL,verbnet,begin,coloring,27,11,7,4,True,0.0138529652613215,False,11,0.548828125
ALL,verbnet,consume,image_impression,255,203,32,32,True,0.0170739817887081,False,64,1.0
ALL,verbnet,consume,coloring,19,7,9,5,True,0.0289592742919921,False,14,0.4239501953125
ALL,verbnet,begin,rely,18,3,12,3,True,0.0014896392822265,False,15,0.03515625
ALL,verbnet,appear,rely,23,5,9,3,True,0.0009122341871261,False,12,0.14599609375
ALL,verbnet,bring,rely,29,2,10,2,True,4.628673195838928e-07,True,12,0.03857421875
ALL,verbnet,escape,rely,44,5,15,2,True,7.597158457883781e-09,True,17,0.002349853515625
ALL,verbnet,give,rely,26,6,14,4,True,0.0005350527353584,False,18,0.0308837890625
ALL,verbnet,convert,rely,46,2,13,2,True,8.363087999896379e-12,True,15,0.00738525390625
