category,delta,edges_pos,n_edges,lo,hi,mde,p,bonferroni,labeling,cell,coverage,scen,pov,context
Being_employed,-0.0077728587778755015,3,41,-0.013196925852002984,-0.00234879170374802,0.0077486672487535446,0.007656130768153359,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Body_movement,-0.0011812105172529766,0,41,-0.0023708913435159518,8.470309009998367e-06,0.0016995440375185357,0.058698494571444895,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Bringing,0.0020591703813727467,12,41,-0.004265618806549813,0.008383959569295305,0.009035413125603655,0.5270322196022945,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Causation,-0.003951398785432113,8,41,-0.009735308194126841,0.001832510623262615,0.008262727726706755,0.18812587782052687,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Cause_change,-0.0017085089253990454,0,41,-0.004028504668403489,0.0006114868176053986,0.0033142796328634915,0.15669492256263404,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Cause_change_of_position_on_a_scale,-0.00024109881290698348,6,41,-0.004990895508018407,0.0045086978822044405,0.006785423850159177,0.9212467805982143,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Cause_to_amalgamate,0.00045694449364174134,2,41,-0.0005405694098053067,0.0014544583970887894,0.0014250198620672117,0.3746417495729138,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Cause_to_perceive,0.0008175950399061156,3,41,-0.00017591027838385973,0.0018111003581960908,0.0014192933118428218,0.11461572396725596,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Cogitation,0.02366263537777694,27,41,0.016092179120043307,0.031233091635510572,0.010814937511048046,3.1402584149922514e-07,True,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Coming_to_believe,-0.0072449695257925705,1,41,-0.011634601286350263,-0.0028553377652348784,0.006270902515082417,0.0024432477598742086,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Communication_response,0.005069386080678253,11,41,0.0020082653371628397,0.008130506824193666,0.004373029633593447,0.0023702951320136124,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Complaining,-0.01818679982094085,4,41,-0.027111473318280913,-0.009262126323600786,0.012749533567628665,0.0002706708609546418,True,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Contacting,0.002890276873779326,21,41,-0.016620831618995975,0.02240138536655463,0.027873012132536144,0.7730527019984612,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Cooking_creation,0.007631286824172311,16,41,0.0042303818912021365,0.011032191757142486,0.0048584356185288205,7.873088687771974e-05,True,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Cotheme,0.039874245047961755,33,41,0.0260023211025013,0.05374616899342221,0.01981703420780065,1.5448312198453667e-06,True,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Desirable_event,-0.003178756157542647,3,41,-0.00555246682187247,-0.0008050454932128242,0.003391015234756889,0.012221519340285746,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Desiring,-0.013268804224713052,13,41,-0.024636239793655958,-0.0019013686557701453,0.016239193669918436,0.0275103187201705,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Discussion,0.008251079023220323,22,41,0.003041812877028356,0.01346034516941229,0.007441808780274239,0.003494049516376963,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Distributed_position,-0.006291257369899692,0,41,-0.010701176252584092,-0.0018813384872152913,0.006299884118120573,0.007908903983658264,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Dressing,-0.0003272053657499879,7,41,-0.0051687854712760195,0.004514374739776043,0.006916543007894331,0.8952834497784701,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Encoding,-0.00818010866546368,4,41,-0.013163315693031957,-0.003196901637895406,0.007118867182240393,0.0025645113565960142,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Evoking,0.0004950789285159568,7,41,-0.004349796637279893,0.005339954494311808,0.006921250808279786,0.8422727288203757,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Expectation,-0.021235693261602597,8,41,-0.031747318691881896,-0.0107240678313233,0.01501660775754185,0.00030024855379663613,True,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Experiencer_focus,-0.004401311916911681,5,41,-0.008700498960209309,-0.0001021248736140538,0.006141695776139466,0.05158978387278289,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Firing,-0.0061844015681752455,4,41,-0.010420520962075762,-0.0019482821742747283,0.006051599134143596,0.006676364741638214,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Getting,-0.011482783767908017,14,41,-0.0211541542440881,-0.0018114132917279348,0.013816243537400118,0.025107471315067017,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Giving,-0.007009713206382271,6,41,-0.011996703533466827,-0.0020227228792977156,0.0071242718958350795,0.008792125030853363,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Hearsay,-0.022652539366179742,2,41,-0.03717123109077886,-0.008133847641580622,0.02074098817799874,0.003961948526451022,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Hiring,-0.0025769054309312143,15,41,-0.011980303254025514,0.006826492392163086,0.013433425461563285,0.594161518206973,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Hostile_encounter,-0.0020512535204012428,8,41,-0.008244695936291853,0.004142188895489368,0.008847774879843728,0.5199532634458329,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Ingest_substance,-2.054753257483179e-05,2,41,-0.0032040349966538993,0.0031629399315042353,0.004547839234398668,0.989969404087486,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Intentionally_affect,0.012957642930585767,25,41,0.0014515567571490914,0.02446372910402244,0.016437265962052392,0.03309526847220353,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Intentionally_create,0.0003890164713335445,2,41,-0.001052739976692441,0.00183077291935953,0.0020596520686085506,0.5998323424302483,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Judgment,0.0007291847320541725,3,41,-9.272088630572046e-05,0.0015510903504140656,0.0011741508833712753,0.08974660511065227,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Likelihood,0.006486889508597462,20,41,0.001115182643897105,0.011858596373297819,0.007673866949571937,0.022865772556734595,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Make_acquaintance,0.009381485297170974,16,41,0.004718581894991504,0.014044388699350444,0.006661290574542099,0.0003152070765410336,True,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Manipulation,0.001200055462868951,3,41,-0.0002115988565866765,0.0026117097823245786,0.0020166490277937535,0.10348552726311859,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Motion,-0.010055674326702076,13,41,-0.019726304494943808,-0.00038504415846034486,0.013815185954631042,0.04819639006619294,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Needing,0.013346101909424077,28,41,0.00923922835297094,0.017452975465877214,0.005866962223504481,1.4298813638449684e-07,True,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Path_shape,0.005151514233165581,12,41,0.0011237635907974646,0.009179264875533697,0.005753929489097308,0.0163455128099442,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Perception_active,-0.012662465299226862,27,41,-0.06133312715185789,0.03600819655340416,0.06952951693233003,0.6129056356491895,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Perception_experience,-0.004097735444582063,9,41,-0.010385858237680784,0.0021903873485166585,0.008983032561569602,0.20887511472364037,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Performers_and_roles,0.018759229697130023,25,41,-0.0062626038191969866,0.04378106321345703,0.03574547645189573,0.14953528742821387,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Placing,-0.01821537963217784,30,41,-0.07639065634743647,0.03995989708308079,0.08310753816465519,0.542888383177803,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Possession,-0.0034367553072035487,16,41,-0.031296911357266526,0.024423400742859425,0.039800222928661394,0.8101855743720443,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Possibility,-0.000946068019238751,0,41,-0.002065018973610616,0.00017288293513311403,0.0015985013633883786,0.10530905607401077,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Preventing_or_letting,-0.009255915201904124,8,41,-0.017951380281093308,-0.0005604501227149394,0.012422092970270263,0.04336933399658568,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Process_continue,-0.0005652150331855742,8,41,-0.004049404837379913,0.0029189747710087646,0.004977414005991912,0.7521718463788858,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Process_start,0.0012852438391498095,14,41,-0.00682964744073956,0.009400135119039178,0.011592701828413383,0.7578483621372025,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Process_stop,-0.009814602559771348,2,41,-0.015458276173988386,-0.004170928945554308,0.008062390877452913,0.0015023699770858442,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Protest,0.001417323988652252,4,41,-0.0011126458094797699,0.003947293786784274,0.003614242568760031,0.2787619408998133,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Purpose,0.003098403489703001,11,41,-0.0009891432617192197,0.007185950241125221,0.005839352502031743,0.14519789862877072,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Quitting,-0.007870786631709793,5,41,-0.015217041542373133,-0.0005245317210464534,0.010494649872376199,0.04208699654204825,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Reasoning,0.0028089278065393814,7,41,-0.0016008716827306084,0.007218727295809371,0.006299713556099986,0.2191174621984617,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Receiving,-0.006105956143275243,15,41,-0.016025239651606175,0.003813327365055689,0.014170405011901331,0.2347098863313213,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Recording,0.0038418069711259172,9,41,0.0013043061792881302,0.006379307762963704,0.003625001131196838,0.005049529294133698,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Removing,0.026178875500083323,29,41,0.01611131713712289,0.036246433863043756,0.014382226232800617,8.697760503124784e-06,True,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Reporting,0.006523965438971001,13,41,0.0026127305222191878,0.010435200355722814,0.00558747845250259,0.0022210115568609364,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Request,-0.009966701151967648,15,41,-0.027474014397363935,0.0075406120934286384,0.025010447493423266,0.2711644951121954,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Required_event,0.001043147004261423,5,41,-0.00025543733805782876,0.0023417313465806744,0.0018551204890275023,0.12325857896077459,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Residence,-0.0010701388028141125,0,41,-0.0022789244955402676,0.00013864688991204258,0.001726836703894507,0.09040707300893447,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Rite,0.001610476526403716,5,41,0.0002019322776187682,0.003019020775188664,0.0020122060696927823,0.030645250976239696,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Scheduling,0.00112126738584851,4,41,5.6529295952448136e-05,0.0021860054757445718,0.0015210544141372312,0.04553995366036757,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Scrutiny,0.010548128776092331,23,41,0.006066068863183477,0.015030188689001186,0.006402942732726934,4.031359555356434e-05,True,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Seeking,0.01899407298766835,26,41,0.012164569330303816,0.025823576645032886,0.009756433796235052,2.7867938631227546e-06,True,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Self_motion,0.00808763453267871,16,41,0.004143672002872808,0.012031597062484613,0.005634232185437002,0.00025092256690405483,True,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Sending,0.004514501635546538,21,41,-0.011368121300766131,0.02039712457185921,0.022689461337589527,0.5805541279166131,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Statement,0.012945917964020602,23,41,-0.019729267715918757,0.04562110364395996,0.04667883668562766,0.44199081542860746,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Submitting_documents,0.013061680384533605,24,41,0.004606985294717467,0.021516375474349744,0.012078135842594484,0.004295538324315941,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Supply,0.005775381096257699,10,41,0.0008854901501035364,0.010665272042411862,0.006985558494505947,0.025831468581140764,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Telling,0.005190639998982278,12,41,0.0004996225041207425,0.009881657493843815,0.006701453564087909,0.03610451083065146,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Text_creation,0.0037473713919580587,10,41,0.001458445262261692,0.006036297521654426,0.0032698944709948093,0.00262572194159098,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Use_firearm,-0.009230544018791814,1,41,-0.017019864086157407,-0.001441223951426221,0.011127600096236562,0.025370048882877517,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Using,1.8792631733107843e-06,2,41,-0.004697451128437739,0.004701209654784361,0.0067133291308729285,0.9993785107043358,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Visiting,0.0009142335660098121,3,41,-0.00011106364894425619,0.0019395307809638804,0.0014647103070772405,0.08819188677301752,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Waiting,-0.011465068494334688,3,41,-0.018431539283650156,-0.00449859770501922,0.009952101127593524,0.0025066334735379865,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
Win_prize,-0.0006047120901823291,1,41,-0.0018523421515219418,0.0006429179711572835,0.0017823286590565892,0.34782239960852834,False,framenet,C1_indiv,0.8025235633931286,C1,indiv,labor
entity_noun,-0.018728818099228262,1,38,-0.03695193958492429,-0.0005056966135322284,0.026033030693851475,0.05128086513338169,False,induced,C1_indiv,0.30632411067193677,C1,indiv,labor
grammatical_function,-0.2036136975308389,8,38,-0.30874454424487285,-0.09848285081680497,0.15018692387719135,0.0005288580987883655,True,induced,C1_indiv,0.30632411067193677,C1,indiv,labor
locomotion_posture,-0.007072804545831773,8,38,-0.025336684112452403,0.011191075020788855,0.026091256523743753,0.4526476390309901,False,induced,C1_indiv,0.30632411067193677,C1,indiv,labor
object_handling,-0.027049804989835936,9,38,-0.049652610975370284,-0.004446999004301587,0.03228972283647764,0.02446539577793823,False,induced,C1_indiv,0.30632411067193677,C1,indiv,labor
perception_cognition,-0.012374075054131932,8,38,-0.03151682408879802,0.006768673980534162,0.027346784335237278,0.21308509228521974,False,induced,C1_indiv,0.30632411067193677,C1,indiv,labor
person_reference,0.007005969177021809,8,38,-0.002702881622844585,0.0167148199768882,0.013869786856951989,0.16561989737986638,False,induced,C1_indiv,0.30632411067193677,C1,indiv,labor
procedural_operation,0.12843784265486713,27,38,0.07108265521535376,0.1857930300943805,0.08193598205644767,9.135709247887123e-05,True,induced,C1_indiv,0.30632411067193677,C1,indiv,labor
quality_manner,0.00782212895826191,7,38,-0.0004137942681285249,0.016058052184652345,0.011765604609129192,0.07062870234050353,False,induced,C1_indiv,0.30632411067193677,C1,indiv,labor
speech_act,-0.040367880110007304,10,38,-0.07689773499085824,-0.0038380252291563693,0.052185506972644194,0.03683281226029473,False,induced,C1_indiv,0.30632411067193677,C1,indiv,labor
transfer_possession,0.16579494070931386,30,38,0.10360677465278985,0.22798310676583788,0.08884023722360573,7.016518180507774e-06,True,induced,C1_indiv,0.30632411067193677,C1,indiv,labor
change,-0.010731683906956996,1,38,-0.02271878371437938,0.001255415900465389,0.017124428296317693,0.08758461003992324,False,wordnet,C1_indiv,0.21891152325934934,C1,indiv,labor
cognition,-0.014253758192637278,7,38,-0.03940298925367194,0.01089547286839738,0.03592747294433522,0.2737940187069331,False,wordnet,C1_indiv,0.21891152325934934,C1,indiv,labor
communication,-0.01781659548928867,18,38,-0.08248731679979288,0.046854125821215536,0.09238674472929172,0.5924501618600998,False,wordnet,C1_indiv,0.21891152325934934,C1,indiv,labor
competition,-0.02510085468883365,1,38,-0.04489123120220844,-0.005310478175458856,0.028271966447678275,0.017563170395806942,False,wordnet,C1_indiv,0.21891152325934934,C1,indiv,labor
consumption,0.0007290611005781293,4,38,-0.019861019655369596,0.021319141856525854,0.02941440107992532,0.9450446433737447,False,wordnet,C1_indiv,0.21891152325934934,C1,indiv,labor
contact,-0.048093713016830145,4,38,-0.07447735153010021,-0.02171007450356007,0.03769091216181439,0.0010024584699255769,True,wordnet,C1_indiv,0.21891152325934934,C1,indiv,labor
creation,0.03790770694570528,21,38,-0.013417191702822212,0.08923260559423277,0.0733212837836107,0.15614329249813103,False,wordnet,C1_indiv,0.21891152325934934,C1,indiv,labor
emotion,-0.02547453318383269,10,38,-0.05668492238035676,0.00573585601269138,0.04458627028074867,0.1181504916623051,False,wordnet,C1_indiv,0.21891152325934934,C1,indiv,labor
motion,0.043019496116446926,22,38,-0.015912283229592032,0.10195127546248589,0.08418825620862709,0.16088629307002072,False,wordnet,C1_indiv,0.21891152325934934,C1,indiv,labor
perception,0.003859285895899168,3,38,-0.0004123958237889731,0.00813096761558731,0.006102402456697344,0.08483621796289477,False,wordnet,C1_indiv,0.21891152325934934,C1,indiv,labor
possession,-0.07374084352765292,13,38,-0.15168702375290527,0.004205336697599427,0.11135168603607479,0.07168689934128117,False,wordnet,C1_indiv,0.21891152325934934,C1,indiv,labor
social,0.09726084435812188,28,38,0.056495662943420226,0.13802602577282352,0.05823597344957379,3.8167217194814247e-05,True,wordnet,C1_indiv,0.21891152325934934,C1,indiv,labor
stative,0.03243558758928098,21,38,0.009268864065864902,0.05560231111269706,0.033095319319165824,0.00930171026602372,False,wordnet,C1_indiv,0.21891152325934934,C1,indiv,labor
ABS,0.01001116836026066,24,41,-0.0004677971909379016,0.02049013391145922,0.014969950787426519,0.06845982513984153,False,gi_primary,C1_indiv,0.8574034660991183,C1,indiv,labor
