lineage,group,depth,ratio_base,ratio_aligned,d
tiiuae/Falcon3-10B-Base,f11_faithful,0.75,0.740868,0.704719,-0.036149
tiiuae/Falcon3-10B-Base,f11_faithful,0.875,2.222837,1.296639,-0.926198
tiiuae/Falcon3-10B-Base,f11_faithful,1.0,0.768148,0.794130,0.025982
tiiuae/Falcon3-10B-Base,f11_gender,0.125,0.939928,1.018345,0.078416
tiiuae/Falcon3-10B-Base,f11_gender,0.25,0.849922,0.762324,-0.087598
tiiuae/Falcon3-10B-Base,f11_gender,0.375,0.926218,0.883231,-0.042987
tiiuae/Falcon3-10B-Base,f11_gender,0.5,1.160604,1.131094,-0.029510
tiiuae/Falcon3-10B-Base,f11_gender,0.625,0.939804,0.997725,0.057920
tiiuae/Falcon3-10B-Base,f11_gender,0.75,0.911522,1.020329,0.108807
tiiuae/Falcon3-10B-Base,f11_gender,0.875,0.891867,1.134697,0.242830
tiiuae/Falcon3-10B-Base,f11_gender,1.0,0.850845,1.121897,0.271051
tiiuae/Falcon3-10B-Base,f11_gender_he,0.125,0.875507,0.868460,-0.007047
tiiuae/Falcon3-10B-Base,f11_gender_he,0.25,0.910537,0.866908,-0.043628
tiiuae/Falcon3-10B-Base,f11_gender_he,0.375,1.310857,0.816987,-0.493870
tiiuae/Falcon3-10B-Base,f11_gender_he,0.5,0.903327,0.856008,-0.047319
tiiuae/Falcon3-10B-Base,f11_gender_he,0.625,1.139894,0.876140,-0.263755
tiiuae/Falcon3-10B-Base,f11_gender_he,0.75,0.953555,0.875755,-0.077800
tiiuae/Falcon3-10B-Base,f11_gender_he,0.875,1.146151,1.064546,-0.081604
tiiuae/Falcon3-10B-Base,f11_gender_he,1.0,0.847122,0.868298,0.021176
tiiuae/Falcon3-10B-Base,f11_gender_she,0.125,1.070201,1.074633,0.004432
tiiuae/Falcon3-10B-Base,f11_gender_she,0.25,0.879716,0.932977,0.053261
tiiuae/Falcon3-10B-Base,f11_gender_she,0.375,1.039019,1.060887,0.021868
tiiuae/Falcon3-10B-Base,f11_gender_she,0.5,1.041760,0.972968,-0.068792
tiiuae/Falcon3-10B-Base,f11_gender_she,0.625,1.098461,1.179794,0.081334
tiiuae/Falcon3-10B-Base,f11_gender_she,0.75,1.043417,1.084401,0.040984
tiiuae/Falcon3-10B-Base,f11_gender_she,0.875,1.129009,1.115086,-0.013923
tiiuae/Falcon3-10B-Base,f11_gender_she,1.0,1.075563,1.156028,0.080466
tiiuae/Falcon3-10B-Base,f11_guilt,0.125,0.780134,0.805521,0.025386
tiiuae/Falcon3-10B-Base,f11_guilt,0.25,0.987602,0.977137,-0.010466
tiiuae/Falcon3-10B-Base,f11_guilt,0.375,0.852057,0.822685,-0.029372
tiiuae/Falcon3-10B-Base,f11_guilt,0.5,0.905466,0.923845,0.018380
tiiuae/Falcon3-10B-Base,f11_guilt,0.625,0.891067,0.897721,0.006654
tiiuae/Falcon3-10B-Base,f11_guilt,0.75,1.013581,1.058354,0.044772
tiiuae/Falcon3-10B-Base,f11_guilt,0.875,0.990424,0.968900,-0.021524
tiiuae/Falcon3-10B-Base,f11_guilt,1.0,0.976197,0.976504,0.000307
tiiuae/Falcon3-10B-Base,f11_holy,0.125,1.070343,1.074346,0.004003
tiiuae/Falcon3-10B-Base,f11_holy,0.25,0.959765,0.916189,-0.043576
tiiuae/Falcon3-10B-Base,f11_holy,0.375,1.087873,1.023177,-0.064696
tiiuae/Falcon3-10B-Base,f11_holy,0.5,0.912299,0.884730,-0.027569
tiiuae/Falcon3-10B-Base,f11_holy,0.625,0.994899,0.998152,0.003253
tiiuae/Falcon3-10B-Base,f11_holy,0.75,0.789337,0.763364,-0.025973
tiiuae/Falcon3-10B-Base,f11_holy,0.875,1.248119,1.300919,0.052801
tiiuae/Falcon3-10B-Base,f11_holy,1.0,1.038828,0.960316,-0.078512
tiiuae/Falcon3-10B-Base,f11_holy_b,0.125,0.865761,0.822932,-0.042829
tiiuae/Falcon3-10B-Base,f11_holy_b,0.25,0.819462,0.843079,0.023618
tiiuae/Falcon3-10B-Base,f11_holy_b,0.375,0.847928,0.836114,-0.011815
tiiuae/Falcon3-10B-Base,f11_holy_b,0.5,0.925450,0.904278,-0.021172
tiiuae/Falcon3-10B-Base,f11_holy_b,0.625,0.846179,0.896326,0.050146
tiiuae/Falcon3-10B-Base,f11_holy_b,0.75,0.880250,0.914326,0.034076
tiiuae/Falcon3-10B-Base,f11_holy_b,0.875,1.227505,0.890073,-0.337432
tiiuae/Falcon3-10B-Base,f11_holy_b,1.0,0.920154,0.858758,-0.061396
tiiuae/Falcon3-10B-Base,f11_love,0.125,0.872205,0.832935,-0.039269
tiiuae/Falcon3-10B-Base,f11_love,0.25,1.056829,1.173044,0.116214
tiiuae/Falcon3-10B-Base,f11_love,0.375,1.067202,1.093070,0.025868
tiiuae/Falcon3-10B-Base,f11_love,0.5,1.037551,1.052185,0.014634
tiiuae/Falcon3-10B-Base,f11_love,0.625,0.902554,0.930685,0.028131
tiiuae/Falcon3-10B-Base,f11_love,0.75,0.880102,0.930663,0.050560
tiiuae/Falcon3-10B-Base,f11_love,0.875,1.024090,1.042899,0.018808
tiiuae/Falcon3-10B-Base,f11_love,1.0,1.027323,1.003527,-0.023796
tiiuae/Falcon3-10B-Base,f11_love_he,0.125,0.949824,0.953045,0.003221
tiiuae/Falcon3-10B-Base,f11_love_he,0.25,1.096732,1.189252,0.092520
tiiuae/Falcon3-10B-Base,f11_love_he,0.375,1.025831,1.055839,0.030008
tiiuae/Falcon3-10B-Base,f11_love_he,0.5,1.026216,1.032094,0.005878
tiiuae/Falcon3-10B-Base,f11_love_he,0.625,0.919190,0.943018,0.023828
tiiuae/Falcon3-10B-Base,f11_love_he,0.75,0.914506,0.959878,0.045372
tiiuae/Falcon3-10B-Base,f11_love_he,0.875,0.931268,0.909771,-0.021497
tiiuae/Falcon3-10B-Base,f11_love_he,1.0,0.939932,0.945759,0.005828
tiiuae/Falcon3-10B-Base,f11_loyal,0.125,0.805219,0.728854,-0.076364
tiiuae/Falcon3-10B-Base,f11_loyal,0.25,0.903174,1.006868,0.103694
tiiuae/Falcon3-10B-Base,f11_loyal,0.375,0.923190,0.798846,-0.124345
tiiuae/Falcon3-10B-Base,f11_loyal,0.5,0.821406,0.920780,0.099373
tiiuae/Falcon3-10B-Base,f11_loyal,0.625,1.520947,1.382090,-0.138857
tiiuae/Falcon3-10B-Base,f11_loyal,0.75,1.062356,1.113555,0.051198
tiiuae/Falcon3-10B-Base,f11_loyal,0.875,1.177872,1.596445,0.418573
tiiuae/Falcon3-10B-Base,f11_loyal,1.0,0.833607,1.186421,0.352815
tiiuae/Falcon3-10B-Base,f11_parent,0.125,0.855969,0.848621,-0.007348
tiiuae/Falcon3-10B-Base,f11_parent,0.25,0.835604,0.835183,-0.000421
tiiuae/Falcon3-10B-Base,f11_parent,0.375,0.876544,0.872952,-0.003592
tiiuae/Falcon3-10B-Base,f11_parent,0.5,0.805776,0.886690,0.080914
tiiuae/Falcon3-10B-Base,f11_parent,0.625,0.696570,0.905328,0.208758
tiiuae/Falcon3-10B-Base,f11_parent,0.75,0.794799,0.834165,0.039367
tiiuae/Falcon3-10B-Base,f11_parent,0.875,0.900298,0.800080,-0.100219
tiiuae/Falcon3-10B-Base,f11_parent,1.0,0.986422,0.808185,-0.178237
tiiuae/Falcon3-10B-Base,f11_reason,0.125,0.920177,0.972379,0.052202
tiiuae/Falcon3-10B-Base,f11_reason,0.25,1.130946,1.101043,-0.029903
tiiuae/Falcon3-10B-Base,f11_reason,0.375,0.970546,1.008389,0.037843
tiiuae/Falcon3-10B-Base,f11_reason,0.5,0.933676,0.976128,0.042453
tiiuae/Falcon3-10B-Base,f11_reason,0.625,1.072741,1.031905,-0.040836
tiiuae/Falcon3-10B-Base,f11_reason,0.75,1.055686,1.044347,-0.011339
tiiuae/Falcon3-10B-Base,f11_reason,0.875,1.220318,1.058577,-0.161742
tiiuae/Falcon3-10B-Base,f11_reason,1.0,1.080927,1.019232,-0.061695
tiiuae/Falcon3-10B-Base,f11_sensation,0.125,0.893190,0.943195,0.050006
tiiuae/Falcon3-10B-Base,f11_sensation,0.25,0.731920,0.740298,0.008379
tiiuae/Falcon3-10B-Base,f11_sensation,0.375,0.729584,0.759682,0.030098
tiiuae/Falcon3-10B-Base,f11_sensation,0.5,0.695958,0.687585,-0.008372
tiiuae/Falcon3-10B-Base,f11_sensation,0.625,0.531061,0.654217,0.123157
tiiuae/Falcon3-10B-Base,f11_sensation,0.75,0.516805,0.633574,0.116769
tiiuae/Falcon3-10B-Base,f11_sensation,0.875,0.997942,1.078373,0.080430
tiiuae/Falcon3-10B-Base,f11_sensation,1.0,0.502195,0.717200,0.215006
tiiuae/Falcon3-10B-Base,f11_species,0.125,0.971586,0.926742,-0.044844
tiiuae/Falcon3-10B-Base,f11_species,0.25,0.762455,0.769279,0.006824
tiiuae/Falcon3-10B-Base,f11_species,0.375,0.770588,0.779633,0.009045
tiiuae/Falcon3-10B-Base,f11_species,0.5,0.763910,0.764674,0.000764
tiiuae/Falcon3-10B-Base,f11_species,0.625,0.489755,0.639597,0.149842
tiiuae/Falcon3-10B-Base,f11_species,0.75,0.679647,1.005174,0.325526
tiiuae/Falcon3-10B-Base,f11_species,0.875,1.398771,2.206673,0.807901
tiiuae/Falcon3-10B-Base,f11_species,1.0,1.086691,1.125457,0.038766
tiiuae/Falcon3-10B-Base,f11_trust,0.125,1.136907,1.020940,-0.115968
tiiuae/Falcon3-10B-Base,f11_trust,0.25,0.944283,0.868210,-0.076073
tiiuae/Falcon3-10B-Base,f11_trust,0.375,0.995493,0.968783,-0.026710
tiiuae/Falcon3-10B-Base,f11_trust,0.5,1.052160,0.987307,-0.064852
tiiuae/Falcon3-10B-Base,f11_trust,0.625,0.992026,1.009160,0.017134
tiiuae/Falcon3-10B-Base,f11_trust,0.75,0.862888,1.063960,0.201072
tiiuae/Falcon3-10B-Base,f11_trust,0.875,1.540665,0.766517,-0.774148
tiiuae/Falcon3-10B-Base,f11_trust,1.0,0.913086,0.735461,-0.177624
tiiuae/Falcon3-7B-Base,f11_beauty,0.125,0.714904,0.672800,-0.042104
tiiuae/Falcon3-7B-Base,f11_beauty,0.25,0.694849,0.646534,-0.048316
tiiuae/Falcon3-7B-Base,f11_beauty,0.375,0.804092,0.908092,0.104000
tiiuae/Falcon3-7B-Base,f11_beauty,0.5,0.836557,0.904212,0.067656
tiiuae/Falcon3-7B-Base,f11_beauty,0.625,0.829229,0.832899,0.003670
tiiuae/Falcon3-7B-Base,f11_beauty,0.75,1.003920,0.971417,-0.032503
tiiuae/Falcon3-7B-Base,f11_beauty,0.875,15.259895,6.578661,-8.681234
tiiuae/Falcon3-7B-Base,f11_beauty,1.0,0.953401,1.149583,0.196182
tiiuae/Falcon3-7B-Base,f11_beauty_ugly,0.125,0.751780,0.707497,-0.044284
tiiuae/Falcon3-7B-Base,f11_beauty_ugly,0.25,0.643931,0.648247,0.004316
tiiuae/Falcon3-7B-Base,f11_beauty_ugly,0.375,0.819387,0.769939,-0.049448
tiiuae/Falcon3-7B-Base,f11_beauty_ugly,0.5,0.805697,0.950451,0.144754
tiiuae/Falcon3-7B-Base,f11_beauty_ugly,0.625,0.899014,0.875322,-0.023692
tiiuae/Falcon3-7B-Base,f11_beauty_ugly,0.75,0.915147,0.963828,0.048681
tiiuae/Falcon3-7B-Base,f11_beauty_ugly,0.875,2.775448,1.852176,-0.923273
tiiuae/Falcon3-7B-Base,f11_beauty_ugly,1.0,0.608197,0.698043,0.089846
tiiuae/Falcon3-7B-Base,f11_captive,0.125,0.882847,0.863613,-0.019234
tiiuae/Falcon3-7B-Base,f11_captive,0.25,0.648695,0.625525,-0.023171
tiiuae/Falcon3-7B-Base,f11_captive,0.375,0.776372,0.818715,0.042344
tiiuae/Falcon3-7B-Base,f11_captive,0.5,1.074350,1.053659,-0.020690
tiiuae/Falcon3-7B-Base,f11_captive,0.625,0.973692,0.979294,0.005602
tiiuae/Falcon3-7B-Base,f11_captive,0.75,0.861326,0.942287,0.080961
tiiuae/Falcon3-7B-Base,f11_captive,0.875,0.815935,1.460288,0.644352
tiiuae/Falcon3-7B-Base,f11_captive,1.0,1.459855,1.494272,0.034417
tiiuae/Falcon3-7B-Base,f11_captive_b,0.125,0.986164,0.974487,-0.011677
tiiuae/Falcon3-7B-Base,f11_captive_b,0.25,0.817134,0.863389,0.046254
tiiuae/Falcon3-7B-Base,f11_captive_b,0.375,0.769867,0.769355,-0.000512
tiiuae/Falcon3-7B-Base,f11_captive_b,0.5,0.900173,0.951610,0.051437
tiiuae/Falcon3-7B-Base,f11_captive_b,0.625,0.868185,0.876664,0.008479
tiiuae/Falcon3-7B-Base,f11_captive_b,0.75,0.971316,1.011744,0.040428
tiiuae/Falcon3-7B-Base,f11_captive_b,0.875,1.337514,1.324448,-0.013066
tiiuae/Falcon3-7B-Base,f11_captive_b,1.0,1.385516,1.284767,-0.100749
tiiuae/Falcon3-7B-Base,f11_class,0.125,1.006601,1.036827,0.030227
tiiuae/Falcon3-7B-Base,f11_class,0.25,0.853165,0.837940,-0.015225
tiiuae/Falcon3-7B-Base,f11_class,0.375,0.844206,0.878609,0.034402
tiiuae/Falcon3-7B-Base,f11_class,0.5,0.989115,0.942964,-0.046152
tiiuae/Falcon3-7B-Base,f11_class,0.625,0.917326,0.968078,0.050752
tiiuae/Falcon3-7B-Base,f11_class,0.75,0.895469,0.882595,-0.012874
tiiuae/Falcon3-7B-Base,f11_class,0.875,0.987263,0.933845,-0.053418
tiiuae/Falcon3-7B-Base,f11_class,1.0,0.756767,0.708513,-0.048254
tiiuae/Falcon3-7B-Base,f11_create,0.125,1.005435,0.957966,-0.047469
tiiuae/Falcon3-7B-Base,f11_create,0.25,1.026469,1.063065,0.036596
tiiuae/Falcon3-7B-Base,f11_create,0.375,1.209008,1.199920,-0.009088
tiiuae/Falcon3-7B-Base,f11_create,0.5,1.062919,1.021111,-0.041808
tiiuae/Falcon3-7B-Base,f11_create,0.625,0.990689,0.941496,-0.049194
tiiuae/Falcon3-7B-Base,f11_create,0.75,0.982330,1.093444,0.111114
tiiuae/Falcon3-7B-Base,f11_create,0.875,0.700443,0.805100,0.104658
tiiuae/Falcon3-7B-Base,f11_create,1.0,0.711373,0.669395,-0.041977
tiiuae/Falcon3-7B-Base,f11_desire,0.125,0.916754,0.876794,-0.039960
tiiuae/Falcon3-7B-Base,f11_desire,0.25,1.092637,1.084997,-0.007639
tiiuae/Falcon3-7B-Base,f11_desire,0.375,0.771153,0.738424,-0.032729
tiiuae/Falcon3-7B-Base,f11_desire,0.5,0.832744,0.823265,-0.009479
tiiuae/Falcon3-7B-Base,f11_desire,0.625,0.934008,0.973773,0.039765
tiiuae/Falcon3-7B-Base,f11_desire,0.75,0.897505,0.914677,0.017171
tiiuae/Falcon3-7B-Base,f11_desire,0.875,0.792013,0.925770,0.133757
tiiuae/Falcon3-7B-Base,f11_desire,1.0,0.893650,0.921673,0.028023
tiiuae/Falcon3-7B-Base,f11_faithful,0.125,0.720174,0.778629,0.058455
tiiuae/Falcon3-7B-Base,f11_faithful,0.25,0.778276,0.715322,-0.062954
tiiuae/Falcon3-7B-Base,f11_faithful,0.375,0.841210,0.907487,0.066277
tiiuae/Falcon3-7B-Base,f11_faithful,0.5,0.875965,0.838427,-0.037538
tiiuae/Falcon3-7B-Base,f11_faithful,0.625,0.826662,0.875900,0.049238
tiiuae/Falcon3-7B-Base,f11_faithful,0.75,0.673727,0.782979,0.109251
tiiuae/Falcon3-7B-Base,f11_faithful,0.875,0.738045,0.677410,-0.060635
tiiuae/Falcon3-7B-Base,f11_faithful,1.0,0.655303,0.662158,0.006854
tiiuae/Falcon3-7B-Base,f11_gender,0.125,0.925732,0.888589,-0.037143
tiiuae/Falcon3-7B-Base,f11_gender,0.25,0.904494,0.872743,-0.031751
tiiuae/Falcon3-7B-Base,f11_gender,0.375,1.011080,0.955846,-0.055234
tiiuae/Falcon3-7B-Base,f11_gender,0.5,0.818386,0.874651,0.056265
tiiuae/Falcon3-7B-Base,f11_gender,0.625,0.791278,0.895410,0.104132
tiiuae/Falcon3-7B-Base,f11_gender,0.75,0.863478,0.980742,0.117264
tiiuae/Falcon3-7B-Base,f11_gender,0.875,0.900298,0.956359,0.056061
tiiuae/Falcon3-7B-Base,f11_gender,1.0,1.031119,1.018571,-0.012548
tiiuae/Falcon3-7B-Base,f11_gender_he,0.125,0.852687,0.838314,-0.014374
tiiuae/Falcon3-7B-Base,f11_gender_he,0.25,0.757351,0.773492,0.016141
tiiuae/Falcon3-7B-Base,f11_gender_he,0.375,0.928210,0.931778,0.003568
tiiuae/Falcon3-7B-Base,f11_gender_he,0.5,0.857090,0.787124,-0.069966
tiiuae/Falcon3-7B-Base,f11_gender_he,0.625,0.787147,0.820463,0.033317
tiiuae/Falcon3-7B-Base,f11_gender_he,0.75,1.018315,0.977975,-0.040340
tiiuae/Falcon3-7B-Base,f11_gender_he,0.875,0.909228,0.864849,-0.044379
tiiuae/Falcon3-7B-Base,f11_gender_he,1.0,1.004328,1.221284,0.216956
tiiuae/Falcon3-7B-Base,f11_gender_she,0.125,0.962533,0.981109,0.018576
tiiuae/Falcon3-7B-Base,f11_gender_she,0.25,1.106428,1.135966,0.029538
tiiuae/Falcon3-7B-Base,f11_gender_she,0.375,0.960515,1.019839,0.059324
tiiuae/Falcon3-7B-Base,f11_gender_she,0.5,0.917953,0.865864,-0.052089
tiiuae/Falcon3-7B-Base,f11_gender_she,0.625,0.832934,0.937123,0.104188
tiiuae/Falcon3-7B-Base,f11_gender_she,0.75,0.923587,0.965410,0.041823
tiiuae/Falcon3-7B-Base,f11_gender_she,0.875,0.836093,0.867198,0.031105
tiiuae/Falcon3-7B-Base,f11_gender_she,1.0,0.863764,1.053839,0.190076
tiiuae/Falcon3-7B-Base,f11_guilt,0.125,0.880009,0.969843,0.089834
tiiuae/Falcon3-7B-Base,f11_guilt,0.25,0.816291,0.836309,0.020017
tiiuae/Falcon3-7B-Base,f11_guilt,0.375,0.913220,0.927031,0.013811
tiiuae/Falcon3-7B-Base,f11_guilt,0.5,0.826741,0.849032,0.022291
tiiuae/Falcon3-7B-Base,f11_guilt,0.625,0.895631,0.941501,0.045869
tiiuae/Falcon3-7B-Base,f11_guilt,0.75,0.974607,0.941114,-0.033494
tiiuae/Falcon3-7B-Base,f11_guilt,0.875,1.140548,1.006183,-0.134366
tiiuae/Falcon3-7B-Base,f11_guilt,1.0,1.180899,1.078477,-0.102422
tiiuae/Falcon3-7B-Base,f11_holy,0.125,1.011481,0.981140,-0.030341
tiiuae/Falcon3-7B-Base,f11_holy,0.25,1.116009,1.107986,-0.008023
tiiuae/Falcon3-7B-Base,f11_holy,0.375,0.995714,1.006050,0.010336
tiiuae/Falcon3-7B-Base,f11_holy,0.5,1.128117,1.041877,-0.086239
tiiuae/Falcon3-7B-Base,f11_holy,0.625,1.030588,0.911044,-0.119544
tiiuae/Falcon3-7B-Base,f11_holy,0.75,0.991575,0.878212,-0.113363
tiiuae/Falcon3-7B-Base,f11_holy,0.875,1.279871,0.993101,-0.286770
tiiuae/Falcon3-7B-Base,f11_holy,1.0,1.367671,1.190759,-0.176912
tiiuae/Falcon3-7B-Base,f11_holy_b,0.125,1.048448,0.995996,-0.052452
tiiuae/Falcon3-7B-Base,f11_holy_b,0.25,0.972712,0.923362,-0.049350
tiiuae/Falcon3-7B-Base,f11_holy_b,0.375,0.925288,0.964145,0.038857
tiiuae/Falcon3-7B-Base,f11_holy_b,0.5,0.852944,0.854904,0.001960
tiiuae/Falcon3-7B-Base,f11_holy_b,0.625,0.917246,0.912387,-0.004860
tiiuae/Falcon3-7B-Base,f11_holy_b,0.75,0.844142,0.955386,0.111244
tiiuae/Falcon3-7B-Base,f11_holy_b,0.875,0.935409,0.856276,-0.079133
tiiuae/Falcon3-7B-Base,f11_holy_b,1.0,1.091246,0.969514,-0.121732
tiiuae/Falcon3-7B-Base,f11_love,0.125,0.888476,0.854760,-0.033716
tiiuae/Falcon3-7B-Base,f11_love,0.25,0.979981,0.911762,-0.068219
tiiuae/Falcon3-7B-Base,f11_love,0.375,1.135318,1.073292,-0.062025
tiiuae/Falcon3-7B-Base,f11_love,0.5,1.147764,1.215181,0.067417
tiiuae/Falcon3-7B-Base,f11_love,0.625,1.142405,1.151977,0.009571
tiiuae/Falcon3-7B-Base,f11_love,0.75,1.084607,1.069565,-0.015042
tiiuae/Falcon3-7B-Base,f11_love,0.875,1.516942,1.059430,-0.457512
tiiuae/Falcon3-7B-Base,f11_love,1.0,1.324729,1.285669,-0.039061
tiiuae/Falcon3-7B-Base,f11_love_he,0.125,0.844375,0.807517,-0.036858
tiiuae/Falcon3-7B-Base,f11_love_he,0.25,1.118883,0.980583,-0.138301
tiiuae/Falcon3-7B-Base,f11_love_he,0.375,1.154094,1.057211,-0.096883
tiiuae/Falcon3-7B-Base,f11_love_he,0.5,1.106420,1.134815,0.028395
tiiuae/Falcon3-7B-Base,f11_love_he,0.625,1.155465,1.116366,-0.039099
tiiuae/Falcon3-7B-Base,f11_love_he,0.75,1.067822,1.016142,-0.051679
tiiuae/Falcon3-7B-Base,f11_love_he,0.875,2.998859,1.563520,-1.435339
tiiuae/Falcon3-7B-Base,f11_love_he,1.0,1.037169,1.050379,0.013210
tiiuae/Falcon3-7B-Base,f11_loyal,0.125,0.758816,0.786957,0.028140
tiiuae/Falcon3-7B-Base,f11_loyal,0.25,0.849589,0.803037,-0.046552
tiiuae/Falcon3-7B-Base,f11_loyal,0.375,0.823811,0.825198,0.001387
tiiuae/Falcon3-7B-Base,f11_loyal,0.5,0.813630,1.019738,0.206108
tiiuae/Falcon3-7B-Base,f11_loyal,0.625,0.874378,0.876437,0.002059
tiiuae/Falcon3-7B-Base,f11_loyal,0.75,1.059092,1.276907,0.217815
tiiuae/Falcon3-7B-Base,f11_loyal,0.875,1.223419,1.249148,0.025729
tiiuae/Falcon3-7B-Base,f11_loyal,1.0,0.777662,0.910870,0.133208
tiiuae/Falcon3-7B-Base,f11_parent,0.125,1.052397,1.000263,-0.052134
tiiuae/Falcon3-7B-Base,f11_parent,0.25,0.991181,0.994297,0.003116
tiiuae/Falcon3-7B-Base,f11_parent,0.375,0.857751,0.902038,0.044287
tiiuae/Falcon3-7B-Base,f11_parent,0.5,0.905718,0.943393,0.037675
tiiuae/Falcon3-7B-Base,f11_parent,0.625,0.857042,0.844794,-0.012248
tiiuae/Falcon3-7B-Base,f11_parent,0.75,1.167866,0.948744,-0.219122
tiiuae/Falcon3-7B-Base,f11_parent,0.875,1.162436,1.143793,-0.018642
tiiuae/Falcon3-7B-Base,f11_parent,1.0,1.093187,1.058612,-0.034576
tiiuae/Falcon3-7B-Base,f11_reason,0.125,0.801790,0.786574,-0.015215
tiiuae/Falcon3-7B-Base,f11_reason,0.25,0.822979,0.802947,-0.020032
tiiuae/Falcon3-7B-Base,f11_reason,0.375,1.034259,0.978191,-0.056069
tiiuae/Falcon3-7B-Base,f11_reason,0.5,1.071979,1.009289,-0.062690
tiiuae/Falcon3-7B-Base,f11_reason,0.625,0.991996,1.101472,0.109476
tiiuae/Falcon3-7B-Base,f11_reason,0.75,1.043962,1.108286,0.064323
tiiuae/Falcon3-7B-Base,f11_reason,0.875,1.002523,0.938641,-0.063882
tiiuae/Falcon3-7B-Base,f11_reason,1.0,1.059142,0.975300,-0.083843
tiiuae/Falcon3-7B-Base,f11_sensation,0.125,1.065056,1.038508,-0.026548
tiiuae/Falcon3-7B-Base,f11_sensation,0.25,0.860977,0.830559,-0.030418
tiiuae/Falcon3-7B-Base,f11_sensation,0.375,0.791940,0.865443,0.073503
tiiuae/Falcon3-7B-Base,f11_sensation,0.5,0.645428,0.639040,-0.006388
tiiuae/Falcon3-7B-Base,f11_sensation,0.625,0.648418,0.762304,0.113886
tiiuae/Falcon3-7B-Base,f11_sensation,0.75,0.643957,0.735298,0.091340
tiiuae/Falcon3-7B-Base,f11_sensation,0.875,0.885171,0.985626,0.100455
tiiuae/Falcon3-7B-Base,f11_sensation,1.0,0.466029,0.506957,0.040928
tiiuae/Falcon3-7B-Base,f11_species,0.125,1.074349,1.069858,-0.004491
tiiuae/Falcon3-7B-Base,f11_species,0.25,0.910894,0.852851,-0.058044
tiiuae/Falcon3-7B-Base,f11_species,0.375,0.722505,0.749113,0.026608
tiiuae/Falcon3-7B-Base,f11_species,0.5,0.829824,0.839523,0.009699
tiiuae/Falcon3-7B-Base,f11_species,0.625,0.779963,0.846701,0.066738
tiiuae/Falcon3-7B-Base,f11_species,0.75,0.750300,0.728149,-0.022151
tiiuae/Falcon3-7B-Base,f11_species,0.875,1.210553,1.419712,0.209159
tiiuae/Falcon3-7B-Base,f11_species,1.0,0.971633,0.755142,-0.216491
tiiuae/Falcon3-7B-Base,f11_trust,0.125,0.818552,0.808483,-0.010070
tiiuae/Falcon3-7B-Base,f11_trust,0.25,1.270288,1.226647,-0.043641
tiiuae/Falcon3-7B-Base,f11_trust,0.375,0.977684,0.895739,-0.081945
tiiuae/Falcon3-7B-Base,f11_trust,0.5,1.134889,1.088759,-0.046131
tiiuae/Falcon3-7B-Base,f11_trust,0.625,0.977738,1.000644,0.022906
tiiuae/Falcon3-7B-Base,f11_trust,0.75,1.618651,1.861782,0.243131
tiiuae/Falcon3-7B-Base,f11_trust,0.875,0.637527,0.942708,0.305181
tiiuae/Falcon3-7B-Base,f11_trust,1.0,0.851500,1.000541,0.149041
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_beauty,0.125,0.607566,0.747539,0.139972
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_beauty,0.25,0.503116,0.617723,0.114608
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_beauty,0.375,0.575180,0.769562,0.194382
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_beauty,0.5,0.461251,0.756413,0.295162
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_beauty,0.625,1.031569,0.921334,-0.110236
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_beauty,0.75,1.404508,1.057571,-0.346937
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_beauty,0.875,0.573126,0.629544,0.056419
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_beauty,1.0,0.868543,0.910385,0.041842
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_beauty_ugly,0.125,0.988901,0.831115,-0.157786
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_beauty_ugly,0.25,0.598694,0.822392,0.223698
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_beauty_ugly,0.375,0.595545,1.495601,0.900056
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_beauty_ugly,0.5,1.042926,0.849926,-0.193000
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_beauty_ugly,0.625,0.988638,1.019297,0.030659
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_beauty_ugly,0.75,0.954028,1.260438,0.306410
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_beauty_ugly,0.875,2.231763,6.039217,3.807454
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_beauty_ugly,1.0,1.231948,1.563845,0.331897
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_captive,0.125,1.374839,1.468530,0.093691
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_captive,0.25,0.776046,0.966028,0.189981
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_captive,0.375,0.722603,0.837769,0.115166
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,f11_captive,0.5,0.749505,0.969669,0.220164
